Time,precipitation
1-10 Jan 1981,1.397644
11-20 Jan 1981,0.9817029
21-31 Jan 1981,0.9504086
1-10 Feb 1981,0.4506263
11-20 Feb 1981,0.8968824
21-28 Feb 1981,2.097255
1-10 Mar 1981,17.11746
11-20 Mar 1981,56.73833
21-31 Mar 1981,72.33865
1-10 Apr 1981,19.57042
11-20 Apr 1981,24.59211
21-30 Apr 1981,21.18737
1-10 May 1981,5.42759
11-20 May 1981,24.05692
21-31 May 1981,7.250526
1-10 Jun 1981,1.968103
11-20 Jun 1981,1.831845
21-30 Jun 1981,6.701177
1-10 Jul 1981,68.11983
11-20 Jul 1981,69.46491
21-31 Jul 1981,37.88082
1-10 Aug 1981,32.50201
11-20 Aug 1981,41.79169
21-31 Aug 1981,40.2942
1-10 Sep 1981,3.272295
11-20 Sep 1981,2.785235
21-30 Sep 1981,1.486338
1-10 Oct 1981,5.466555
11-20 Oct 1981,1.710014
21-31 Oct 1981,2.311995
1-10 Nov 1981,3.520953
11-20 Nov 1981,3.642432
21-30 Nov 1981,5.941737
1-10 Dec 1981,3.310481
11-20 Dec 1981,4.923396
21-31 Dec 1981,5.479069
1-10 Jan 1982,3.62711
11-20 Jan 1982,4.291952
21-31 Jan 1982,0.8996548
1-10 Feb 1982,2.158974
11-20 Feb 1982,1.290962
21-28 Feb 1982,8.480921
1-10 Mar 1982,45.38593
11-20 Mar 1982,9.010046
21-31 Mar 1982,10.84701
1-10 Apr 1982,76.85889
11-20 Apr 1982,32.34453
21-30 Apr 1982,13.91726
1-10 May 1982,28.46595
11-20 May 1982,14.08545
21-31 May 1982,6.834815
1-10 Jun 1982,6.607302
11-20 Jun 1982,5.28012
21-30 Jun 1982,9.500071
1-10 Jul 1982,28.43516
11-20 Jul 1982,42.00185
1-10 Aug 1982,24.4926
11-20 Aug 1982,33.36402
21-31 Aug 1982,18.83513
1-10 Sep 1982,7.199414
11-20 Sep 1982,1.952733
21-30 Sep 1982,2.350266
1-10 Oct 1982,9.619427
11-20 Oct 1982,6.801477
21-31 Oct 1982,3.335892
1-10 Nov 1982,4.683241
11-20 Nov 1982,13.29149
21-30 Nov 1982,10.56568
1-10 Dec 1982,4.19794
11-20 Dec 1982,3.724075
21-31 Dec 1982,4.18485
1-10 Jan 1983,1.72919
11-20 Jan 1983,1.691846
21-31 Jan 1983,2.174005
1-10 Feb 1983,0.7410036
11-20 Feb 1983,1.235498
21-28 Feb 1983,2.664677
1-10 Mar 1983,9.26791
11-20 Mar 1983,24.98026
21-31 Mar 1983,9.510612
1-10 Apr 1983,21.70635
11-20 Apr 1983,25.47301
21-30 Apr 1983,34.30154
1-10 May 1983,25.39562
11-20 May 1983,21.13322
21-31 May 1983,25.13596
1-10 Jun 1983,11.64222
11-20 Jun 1983,5.218089
21-30 Jun 1983,9.500071
1-10 Jul 1983,28.43516
11-20 Jul 1983,26.22188
21-31 Jul 1983,39.23571
1-10 Aug 1983,9.044993
11-20 Aug 1983,34.18719
21-31 Aug 1983,37.56253
1-10 Sep 1983,6.144581
11-20 Sep 1983,0.9154612
21-30 Sep 1983,1.442535
1-10 Oct 1983,2.332023
11-20 Oct 1983,8.594303
21-31 Oct 1983,3.335892
1-10 Nov 1983,4.683241
11-20 Nov 1983,13.22434
21-30 Nov 1983,5.027979
1-10 Dec 1983,4.132863
11-20 Dec 1983,3.505107
21-31 Dec 1983,4.18485
1-10 Jan 1984,2.102673
11-20 Jan 1984,1.686518
21-31 Jan 1984,2.182808
1-10 Feb 1984,0.5231391
11-20 Feb 1984,0.9515238
21-29 Feb 1984,1.966926
1-10 Mar 1984,9.26791
11-20 Mar 1984,8.935377
21-31 Mar 1984,9.510612
1-10 Apr 1984,14.32829
11-20 Apr 1984,9.977628
21-30 Apr 1984,9.857181
1-10 May 1984,23.64173
11-20 May 1984,38.85973
21-31 May 1984,14.17579
1-10 Jun 1984,7.703787
11-20 Jun 1984,3.492432
21-30 Jun 1984,13.85938
1-10 Jul 1984,33.3507
11-20 Jul 1984,43.5302
21-31 Jul 1984,29.53342
1-10 Aug 1984,34.1662
11-20 Aug 1984,17.53752
21-31 Aug 1984,12.56567
1-10 Sep 1984,3.538723
11-20 Sep 1984,6.870789
21-30 Sep 1984,2.834192
1-10 Oct 1984,2.411549
11-20 Oct 1984,2.415352
21-31 Oct 1984,3.335892
1-10 Nov 1984,4.592564
11-20 Nov 1984,5.900447
21-30 Nov 1984,3.753442
1-10 Dec 1984,4.119964
11-20 Dec 1984,3.565471
21-31 Dec 1984,4.18485
1-10 Jan 1985,2.109944
11-20 Jan 1985,1.697149
21-31 Jan 1985,2.182808
