T2,MODIS HAIN ET
Jul 2000,6.9
Jul 2001,10.3
Jul 2002,1.5
Jul 2003,36.0
Jul 2004,3.0
Jul 2005,33.3
Jul 2006,22.9
Jul 2007,56.8
Jul 2008,44.2
Jul 2009,27.8
Jul 2010,50.5
Jul 2011,15.7
Jul 2012,34.6
Jul 2013,7.3
Jul 2014,17.1
