"","1","2","3"
"1981",0,25,75
"1982",1,26,75
"1983",11,16,62
"1984",0,18,54
"1985",0,25,63
"1986",25,50,68
"1987",0,25,49
"1988",0,25,75
"1989",0,25,75
"1990",7,19,62
"1991",19,40,75
"1992",0,0,50
"1993",5,19,54
"1994",19,35,75
"1995",17,14,58
"1996",25,25,64
"1997",15,25,75
"1998",0,25,75
"1999",0,25,75
"2000",0,25,75
"2001",0,0,50
"2002",8,10,37
"2003",17,36,75
"2004",43,31,54
"2005",0,25,69
"2006",4,27,75
"2007",3,28,75
"2008",21,16,49
"2009",0,25,75
"2010",0,6,56
"2011",0,23,73
"2012",0,25,69
"2013",23,35,56
"2014",0,24,60
"2015",2,2,29
"2016",9,34,75
"2017",7,31,75
"2018",42,34,75
"2019",20,28,66
"2020",9.28205128205128,29.0769230769231,75
