Time,NDVI
Jul 1981,0.3309758
Jul 1982,0.1400484
Jul 1983,0.1526371
Jul 1984,0.2727742
Jul 1985,0.2136049
Jul 1986,0.4118791
Jul 1987,0.2019919
Jul 1988,0.1895565
Jul 1989,0.251379
Jul 1990,0.2923629
Jul 1991,0.2794758
Jul 1992,0.1470807
Jul 1993,0.2720484
Jul 1994,0.2671774
Jul 1995,0.2256774
Jul 1996,0.4215162
Jul 1997,0.3940161
Jul 1998,0.2817016
Jul 1999,0.2513306
Jul 2000,0.2155645
Jul 2001,0.2327823
Jul 2002,0.1991774
Jul 2003,0.2790645
Jul 2004,0.3603307
Jul 2005,0.3615161
Jul 2006,0.2916452
