"","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1",0,4,1,3,1,3,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
"3",2,0,11,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",1,5,22,4,3,4,0,0,26,38,0,0,28,4,0,0,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",3,9,5,3,6,0,0,20,0,20,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,64,0,0,0
"6",0,10,0,2.66666666666667,0,9,0,2.66666666666667,0,9,17,2.66666666666667,22,0,13,2.66666666666667,0,0,0,2.66666666666667,0,0,0,2.66666666666667,0,0,0,2.66666666666667,0,0,0,2.66666666666667,0,0,0,2.66666666666667,0,0,0,2.66666666666667
"7",70,19,0,10,4,18,66,0,21,14,0,0,0,21,0,0,22,0,0,0,0,59,0,0,0,0,0,0,12,0,0,0,0,7,0,0,0,0,14,0
"8",42,6,12,8,6,24,10,0,24,0,0,18,29,16,0,0,52,0,0,0,48,0,22,3,41,57,5,0,8,0,0,0,23,13,9,13,7,0,23,4
"9",66,11,19,0,24,10,38,0,23,23,31,0,54,5,0,87,12,14,0,15,36,12,46,0,0,14,10,0,15,0,0,50,14,0,20,0,18,0,23,7
"10",5,36,21,0,34,53,29,31,17,1,0,15,76,3,24,32,31,0,0,7,8,60,5,47,0,32,14,20,12,18,7,15,1,12,0,28,0,32,20,19.1282051282051
"11",14,17,43,15,13,30,21,28,28,4,5,0,60,52,66,73,6,3,11,11,0,6,65,23,20,29,26,10,0,46,1,6,32,5,0,39,0,6,43,21.974358974359
"12",18,9,43,0,51,13,5,10,22,41,0,22,27,5,20,8,26,24,11,19,13,0,55,33,38,14,15,4,4,16,18,32,9,11,0,38,50,18,5,19.1538461538462
"13",7,70,16,59,57,19,31,0,0,0,37,87,20,27,37,32,0,30,0,56,29,15,0,0,36,30,0,47,0,83,0,13,24,58,75,75,21,7,0,28.1538461538462
"14",17,18,48,58,11,67,59,28,19,0,10,24,89,28,30,76,10,65,0,0,0,12,0,0,43,5,17,13,8,11,55,0,13,30,2,0,68,3,14,24.3846153846154
"15",2,6,46,29,5,37,98,4,8,0,13,5,21,0,29,63,39,4,0,7,8,0,3,0,29,18,3,5,0,0,36,10,0,23,63,0,0,0,23,16.3333333333333
