"","1","2","3"
"1981",42,50,75
"1982",62,50,75
"1983",53,42,75
"1984",75,50,75
"1985",58,50,75
"1986",75,50,75
"1987",75,50,75
"1988",51,29,75
"1989",75,50,75
"1990",41,50,75
"1991",50,50,75
"1992",30,49,74
"1993",22,25,75
"1994",75,50,75
"1995",35,50,75
"1996",66,41,75
"1997",62,50,75
"1998",45,50,75
"1999",43,50,75
"2000",63,50,75
"2001",75,50,75
"2002",59,50,75
"2003",60,50,75
"2004",50,50,75
"2005",44,50,75
"2006",25,50,75
"2007",71,50,75
"2008",71,46,75
"2009",52,44,75
"2010",59,48,75
"2011",52,50,75
"2012",50,50,75
"2013",59,50,75
"2014",51,50,75
"2015",54,50,75
"2016",50,50,75
"2017",40,50,75
"2018",75,50,75
"2019",75,50,75
"2020",74.3333333333333,50,75
