Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
3,0.00882352941176471,0,0,0,0,0,0.00882352941176471,0.00882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.0151515151515152,0.0151515151515152,0,0.0151515151515152,0,0,0.0151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
6,1.87777777777778,16.9,2.30130718954249,1.87777777777778,1.87777777777778,0,1.87777777777778,2.30130718954249,16.2777777777778,0,1.87777777777778,1.87777777777778,2.30130718954249,0,1.87777777777778,1.87777777777778,1.87777777777778,0,1.87777777777778,1.87777777777778,1.87777777777778,0,1.87777777777778,1.87777777777778,1.87777777777778,0,1.87777777777778,1.87777777777778,1.87777777777778,0,1.87777777777778,1.87777777777778,1.87777777777778,0,1.87777777777778,1.87777777777778,1.87777777777778
7,0,23.1,33.3,5.69999999999999,0,0,0,24.8,0,0,0,3.4,0,33.7,0,0,0,0,0,0,0,0,25.9,39.6,0,0,21.4,0,0,0,0,0,0,0,0,0,0
8,4.10571428571429,0,8.41714285714286,30.1,4.31142857142857,0,15.4,0,0,0,51.4,0,0,0,22.4,0,0,0,0,0,0,23.1,41.1,22.4,0,0,0,42.5,0,0,0,24.8,0,0,0,0,21.4
9,0,0,4.81428571428571,0,0,0,40.7,16.6,0,0,0,4.81428571428571,0,90.9,0,0,23.1,0,0,51.7,26.6,0,0,0,36.7,0,26.6,0,0,0,0,0,0,0,0,0,0
10,6.64285714285714,0,10.0970588235294,14.6,6.1,14.7,9.2,8.8,45.2,0,24.1,5.89705882352941,12.5399159663866,17.4,26.7,0,0,86.5,0,21,0,34.8,0,12.9,12.7,20.5,16.8,8.5,7.6,4,5.3,0,0,4.5,0,14.9,12
11,15.3,16.8,5.3,42.4,28.2363636363637,25.6,23.1,0,15.7,11.5,18.0863636363637,14.4,35.9,12.6,6.1,16.5363636363636,22,45.5,0,0,6.9,19.8,17.6363636363637,25.4,7.8,26.8,4.9,38.1,10.5,30.6,32.2,13.5,8.9,21.9,20.1,0,29.1
12,19.8,4.8,38.7,18.7,8.22571428571429,0,8.22571428571429,53.9,9.2,10.1,44.3,16.9,15.4,28.8,6.5,12,11,18.4,6.5,0,6.5,18.4,33.6,9.9,15.2,22.4,3.7,14.5,15.7,12.2,4.2,53.8,0,11.3,23.9,14,5.3
13,23.6,5.1,8.82424242424243,7.7,18,9.5,0,9.2,44.0242424242424,31.2,15.1699567099567,32.9,18.1,25.8,26.2,8.82424242424243,0,11.5,13.3,0,5,0,7.2,24.3,0,22.9,0,45,0,18.1,4.5,9.5,33.1,43.5,32.9,6.34571428571428,0
14,25,15,13.8,14.625,52.8,3.4,22.8,0,4.3,4.5,28.7,12.1,7.5,34.6,10.8,14.4,0,0,0,0,7,0,16.7,15,10.6,26.7,8.4,0,26.4,8.2,19.2,44.9,5.2,2.5,64,0,22
15,17.5,12.9,0,21.08,86.4,4.1,7.88,0,14.7,4.4,19.9,0,23.9,73.2,49.5,10.4,0,0,4.1,4.1,5.2,5.2,29.5,18.2,7.4,0,0,0,57.1,7.1,4.7,33.8,8.9,9.1,9.5,13.2,28
16,29.8,0,0,6.23142857142858,9.2,13.4,13.0564285714286,0,7,0,50,20.9,7,46.2,55.2,29.2,0,11.6,9.7,15.3,7.9,11.1,7,7,11.6,25,14.8,21.6,0,0,0,0,0,0,11.1,17.8,24.4
17,0,9,15.8,24.5,50.2,18.4,29.1,0,25.9,0,18.8,10.6,0,48.3,32.5,8.6,23.4,0,7.6,23.4,25.9,7.8,11.3,17.4,36.2,22.7,22.8,24.5,80.4,18.2,12.6,9.1,8.1,17.4,8.4,34.5,49.8
18,8.8,21.1,24.9,61.8,26.2527777777778,11.4,12,17.5,18.2,20.2,18.9,34.9,14.1,18.2,42.7,8.7,32.9,41.4,30.9,9.9,36.4,52.3,33.1,46.1,35.4,24.8,46.2,24.7,41.8,79.3,52.1,24.7,0,36.5,43.1,42.2,26.1
19,34.1805555555556,42.9,57.6,65.8,39.1,54.9,37.9,29.7,54.9,32.1,59.7,78.7,48.2,64.8,80.1,73,67.9,52.5,37.8,27.5,72,25.2,66.4,41.5,88.3,64.7,73.1,56.6,44,73.8,58.3,72.1,47.8,50.1,71.6,81.7,68.9
20,26.8,48.1,95.9,47.4,34,96.9,60,62.8,39.8,64.9,49,58.5,77.9,89.8,29.6,85.8,98.7,77.9,58.3,38.8,51.8,81.6,54.5,41.5,117.7,68.2,57.3,114,50,49.9,62.7,52.4,51,57.3,61.4,54.4,46.3
21,52.1,35.7,52.3,98.8416666666667,52.8222222222222,105.1,52.3,57,40.9,60.6,47.9,81.8,110.5,19.8,50,150.6,58.1,92.4,110.9,69.2,59.4,62.7,79.6,67.9,90.7,64.6,96,70.8,93.7,112.6,76.9,71.2,50.3,134,52,63.7,47.3
22,48.4,38.9,53.7,75.2947619047619,73.8114285714286,88.4,66.6,31.8,52.3,78.1,39,21.9,78.4,48.8,58.6,68.6,62.7,143,135.4,76.5,80.6,101,58.8,67.5,93.5,64,31.6,80.5,94.4,112,76,116.2,99.9,89.2,63.8,107.8,108.9
23,46.6,52.0727272727273,40.1,47.0727272727273,59.9727272727273,62.6,58.8,31.6,41.1,102.4,42.7727272727273,100.3,67.3,48.6,57.7,121.4,74.3,104.8,120.1,63.5,108.1,71.2,71.2,63.9,57.9,51.1,60.4,111.5,59.6,56.5,69.8,53.7,56.7,46.7,110.5,63.4,33.8
24,56.8,27.7,45.1,52,37.7,55.5,32.3,28,32.2,67.2,60,64.8,72,86.4,27.3,133.3,97,69.4,66.6,45.6,96.2,34.1,98,92.2,70.1,48.7,108.2,102.7,73.1,61.7,62.5,99.7,81.2833333333333,44.9,117.7,64,59.8
25,10,25.0289915966387,30,27.0147058823529,15.8,14.3,18.4142857142857,23.6,15.1,11.9,24.2,24.6,15.3,36.8,9.8,33.2,34.2,21.5,20.3,39.5,20.6,13.8,22.5,43.7,29.4,49.7,16.9,36,22.1,24.2,21.1,37.9,28.5147058823529,26.3,25.4,32.8,24.6
