Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0.191509444444444,0,0.191509444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89434
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.536043988095239,0,0,0,0,0,0,0.0706861428571429,0.170620416666667,2.474015,0.294737428571429,0,0,0,6.142335,0,0.294737428571429,0,0,0,0,0.0706861428571429,10.31581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0.119167351351351,0,0,0,0,0,0,0,4.409192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.0812627428571429,0.0812627428571429,0,0,0,0.0812627428571429,0,0,0,2.844196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0.163747828571429,0,0.163747828571429,0,0,0,0,0,0,0,0,0,0,0.163747828571429,0,0,0,5.731174,0,0,0,0,0,0,0,0,0,0,0,5.958848,0,0,0,0,0
8,0,0,0.690032432432432,1.758491,0.931872108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.73182,0,0,0,0,80.03794,12.074343,0,6.839217,31.20369,0,0,0,0,0
9,0.194353222222222,0,3.99068733333333,0,0,0.518455405405405,19.18285,0,0,0,0.180582111111111,0,6.988879,20.811678,0,8.586246,0,0,0,0,0,0,0,0,0,0,6.500956,0,0,0,0,0,0,0,0,6.996716,0
10,0.560103194444444,0,5.02403848648649,0.290541351351351,38.98672,0,2.519065493994,0.428580540540541,24.843785,0,0,0,1.56209527777778,0,44.43158,0,0,22.911615,0,4.759933,0,4.378043,0,15.83271,0,24.38988,0,0,0,0,0,1.75092,0,0,0,0,6.950881
11,0,0,0,0,0,5.031121,0.807924805555556,0,10.912067,18.518845,0.998070305555556,0,8.462231,24.49542,19.948635,0.275886666666667,0,17.345947,0,0,0,0,0.508829305555556,4.873739,13.1208,17.39141,0,0,0,0,0,25.727945,0,0,11.599425,0,0
12,5.86569265158729,0,14.1359489142857,0,0.983326877777778,0,6.81770254285714,6.583203,0,26.962773,26.893965,0,0,35.905379,11.579706,2.667616,27.21891,24.720368,0,0,0,19.87781,8.85246,0,3.679404,20.415228,17.00584,13.01488,0,0,4.808388,20.7695186,0,0,31.554328,0,0
