"","MIXEDVEGg"
"1981",0.387111064123944
"1982",0.388474581031506
"1983",0.365109972657459
"1984",0.346518911714352
"1985",0.350049740840815
"1986",0.354029307273651
"1987",0.331320576306178
"1988",0.372511891010039
"1989",0.380051882379964
"1990",0.379558751357652
"1991",0.361764056199043
"1992",0.353277274056723
"1993",0.356837698993813
"1994",0.375337557144462
"1995",0.36694690023831
"1996",0.318896114363831
"1997",0.313069744888541
"1998",0.369952526022887
"1999",0.372923664127312
"2000",0.371679
"2001",0.357726
"2002",0.3420485
"2003",0.3944627
"2004",0.3482201
"2005",0.3462694
"2006",0.3448924
"2007",0.3190475
"2008",0.312613
"2009",0.3451962
"2010",0.301479
"2011",0.310126
"2012",0.3484639
"2013",0.3383793
"2014",0.3468752
"2015",0.3058949
"2016",0.2929457
"2017",0.3090536
"2018",0.3243953
"2019",0.3944838
