Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.402941176470588,0,0,0,0,0,0.402941176470588,0.402941176470588,0,0,0,0,0,0,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.4,0.4,0.4,0.4,0,0,0,0.4,0,0,0,0.4,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.481818181818182,0.481818181818182,0,0.481818181818182,0,0,0.481818181818182,0,0,0,0,0,0,0,0,0,0,0,15.9,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.364705882352941,0,0,0,0,0.364705882352941,0,0,0,0,0.364705882352941,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,24.3,5.01176470588235,7.29462184873949,74.8,0,20.7,5.01176470588235,0,0,0,2.28285714285714,0,0,0,18.5,0,0,0,11.1,0,0,0,0,0,0,21,0,0,16.1,0,30.1,0,0,0,0,33.7
8,5.35142857142856,0,10.1057142857143,33.1,4.75428571428572,0,34.6,0,11.3,27.1,0,15.3,0,0,35.9,0,0,0,31.1,0,0,0,47.2,0,0,0,0,0,0,0,0,77.2,12.3,0,13.3,0,15.3
9,0,0,22.1628571428571,0,18,28.6,35.7,0,0,20.1,14.9,6.86285714285715,18,100.7,0,33.2,0,0,0,0,0,35.7,0,25.4,32.8,0,20.1,0,0,13.6,0,0,0,0,0,0,15.3
10,9.55142857142858,0,17.0911764705882,32.1,16.5,16.2,12.2,24.9,6.4,0,34.1,15.9911764705882,18.0426050420168,25.3,87.9,0,0,55.1,11.9,38.8,0,56.5,0,21.8,14.5,8.6,23.9,21.2,8.6,12.9,7.6,26.1,0,16.3,0,13.6,13.9
