"","1","2","3"
"1981",37,50,75
"1982",61,50,75
"1983",44,40,75
"1984",68,50,75
"1985",41,41,75
"1986",75,50,69
"1987",73,46,73
"1988",39,49,75
"1989",35,33,75
"1990",49,50,75
"1991",75,50,75
"1992",44,31,56
"1993",65,47,75
"1994",61,47,75
"1995",46,50,75
"1996",75,50,75
"1997",75,50,75
"1998",59,50,75
"1999",42,50,75
"2000",64,50,75
"2001",71,50,75
"2002",58,50,75
"2003",52,50,75
"2004",50,50,75
"2005",40,50,75
"2006",52,50,75
"2007",60,50,75
"2008",75,50,75
"2009",49,49,75
"2010",72,47,75
"2011",59,50,75
"2012",65,50,75
"2013",50,50,75
"2014",64,50,75
"2015",52,25,44
"2016",73,50,75
"2017",24,49,75
"2018",75,50,75
"2019",72,47,75
"2020",72.1282051282051,50,75
