"","MIXEDVEGg"
"1981",0.128602427299621
"1982",0.0782122917452339
"1983",0.104057766933586
"1984",0.12761916568965
"1985",0.102256161918443
"1986",0.160127571110906
"1987",0.113249036562654
"1988",0.119264584746485
"1989",0.112033704311605
"1990",0.151015684105271
"1991",0.112033704311605
"1992",0.103715776065546
"1993",0.0855347698449592
"1994",0.093071007382952
"1995",0.12038218909337
"1996",0.147693389735967
"1997",0.154686084436193
"1998",0.112131432215769
"1999",0.129915468522656
"2000",0.1116079
"2001",0.1521188
"2002",0.1006209
"2003",0.1398072
"2004",0.1043743
"2005",0.1148449
"2006",0.1003417
"2007",0.1446784
"2008",0.1124385
"2009",0.10185
"2010",0.09067157
"2011",0.1511517
"2012",0.1166006
"2013",0.1245821
"2014",0.1496015
"2015",0.1260971
"2016",0.1549521
"2017",0.1316941
"2018",0.1374656
"2019",0.1548021
