T2,MODIS HAIN ET
Jul 2000,3.1
Jul 2001,7.8
Jul 2002,1.3
Jul 2003,23.0
Jul 2004,1.6
Jul 2005,27.7
Jul 2006,16.5
Jul 2007,48.3
Jul 2008,31.5
Jul 2009,23.5
Jul 2010,41.2
Jul 2011,14.5
Jul 2012,26.2
Jul 2013,2.2
Jul 2014,13.3
