Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.494117647058824,0,0,0,0,0,0.494117647058824,0.494117647058824,0,0,0,0,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.412903225806452,0.412903225806452,0.412903225806452,0.412903225806452,0,0,0,0.412903225806452,0,0,0,0.412903225806452,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.451612903225806,0.451612903225806,0.451612903225806,0,0,14,0.839491691104594,0.839491691104594,0,0.839491691104594,0,0,0.387878787878788,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.717647058823529,0.717647058823529,0,0,0,12.8,0,0.717647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,0
7,0,28.8,6.0235294117647,9.02924369747899,100.7,0,27.5,24.1235294117647,0,15.4,0,3.00571428571428,0,0,0,0,0,0,0,18.2,0,0,0,0,0,0,16.8,0,0,14.1,0,34.2,0,0,0,0,36.2
8,6.27714285714286,0,10.5485714285714,43.2,4.27142857142857,20.1,53.1,0,0,44.4,0,15.4,0,0,14,0,0,0,0,23.7,14,0,41.8,18.1,0,0,0,0,0,0,0,63.7,17.7,0,0,0,0
9,0,0,24.1114285714286,14.4,16.9,21.9,31.5,20.8,0,0,18.1,7.21142857142857,16.9,73.3,14.4,54,0,0,0,0,0,53,16.9,53,31.4,0,18.2,0,0,0,0,0,0,0,0,0,14.4
10,9.08285714285713,0,17.2558823529412,20.3,19.2,14.1,9.2,35.3,18.5,8.1,16.1,9.15588235294118,18.2387394957983,30.8,81,0,0,56.7,11.1,40.2,0,68.4,0,18.8,23,7.1,21,17.1,6.5,6,6,27.5,0,19.1,0,23.2,16.8
