T2,MODIS HAIN ET
Jul 2000,51.6
Jul 2001,24.2
Jul 2002,18.2
Jul 2003,106.3
Jul 2004,35.2
Jul 2005,93.6
Jul 2006,79.8
Jul 2007,95.1
Jul 2008,89.6
Jul 2009,57.6
Jul 2010,81.8
Jul 2011,75.1
Jul 2012,84.8
Jul 2013,32.2
Jul 2014,70.5
