Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0.370588235294118,0.370588235294118,0,0,0,0.370588235294118,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.560606060606061,0.560606060606061,0,0.560606060606061,0,0,0.560606060606061,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,17.8,4.09705882352941,5.07705882352941,58.3,0,0,4.09705882352941,0,0,0,0.98,0,0,0,15.9,0,0,0,7.4,10,0,0,0,0,0,12,0,0,10.7,0,30.1,0,0,0,0,11.4
8,3.67714285714286,0,7.92571428571428,17.5,4.24857142857143,0,28.3,0,11.6,23.6,0,0,0,0,45.6,0,0,0,17.5,17.8,8.6,0,48.2,0,0,0,7.8,0,0,0,0,50.9,0,0,0,0,0
9,0,0,26.7257142857143,0,0,23.1,36.4,0,0,0,0,6.32571428571429,15.2,98,0,39,0,0,0,15.2,17.8,25.8,15.2,23.1,21.8,0,0,16.5,0,21.7,0,0,0,16.5,0,0,17.9
10,10.0542857142857,0,18.7617647058824,20.5,23.3,9.6,7.9,21.5,0,10.2,35.3,18.3617647058824,18.9160504201681,23.3,96.6,0,0,59.1,19.9,48.9,0,64.4,0,26.3,6.2,15.2,16.1,36.1,10.1,15.2,7.8,31.9,0,14.8,0,13.6,0
11,29.3,0,6.6,13.2,34.4848484848485,8.5,25.4,8.5,13.2,16,21.1876262626263,11.6,43.6,34,23.6,27.2848484848485,26.4,95.1,0,0,10.1,13.2,21.4848484848485,29.4,64.7,40.7,15.1,16.4,6.1,14.5,8.7,25.8,9.6,23.5,16.3,0,30.4
