Time,NDVI
Jul 1981,0.2533306
Jul 1982,0.227371
Jul 1983,0.2688226
Jul 1984,0.4508871
Jul 1985,0.3339113
Jul 1986,0.4710968
Jul 1987,0.4033952
Jul 1988,0.3264032
Jul 1989,0.3994597
Jul 1990,0.3963065
Jul 1991,0.3766291
Jul 1992,0.2892016
Jul 1993,0.2716774
Jul 1994,0.3157662
Jul 1995,0.3527581
Jul 1996,0.4202258
Jul 1997,0.445742
Jul 1998,0.3869919
Jul 1999,0.3258226
Jul 2000,0.3284032
Jul 2001,0.4786613
Jul 2002,0.3050968
Jul 2003,0.2712581
Jul 2004,0.3006855
Jul 2005,0.2295161
Jul 2006,0.3132178
