Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
3,0.297058823529412,0,0,0.288571428571429,0,0,0.297058823529412,0.297058823529412,0,10.1,0,0,0,0,0,0,0.288571428571429,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.580645161290323,0.580645161290323,0.580645161290323,0.580645161290323,0,0,0.529411764705882,1.1100569259962,0,0,0,1.1100569259962,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2.10967741935483,2.10967741935483,2.10967741935483,0,0,36,5.06422287390029,5.06422287390029,0,5.06422287390029,0,0,2.95454545454546,0,0,0,0,0,0,0,20.7,0,0,0,26.1,0,0,0,0,0,0,0,0,0,59.4,0,20.7
6,0,0,3.45294117647059,19.8647058823529,18,0,0,1.58823529411764,33.3,1.86470588235295,0,0,1.58823529411764,0,0,0,0,0,0,0,31.4,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0
7,0,14.8,4.76176470588235,9.22176470588235,74.7,0,0,4.76176470588235,43.5,0,0,4.46,0,22.6,29.5,13.8,0,0,22.6,74.4,0,0,0,0,0,0,22.1,0,0,0,0,0,0,0,0,0,0
8,7.98857142857143,13.4,16.3714285714286,23.9,25.2828571428571,0,24.1,0,22,21.6,18,30.4,8.8,31.2,25.7,0,0,0,41,0,7.6,9.9,66.7,59.6,10,0,0,9.3,14.7,0,11.1,50.3,10.3,10.2,10.2,0,26.1
9,19.2,0,12.7085714285714,0,35.4,0,43.3,43.1,19.6,19.6,19.6,12.7085714285714,16.7,78.8,38.8,33.7,0,17.9,30.3,68.6,16.1,0,0,21.3,19.6,0,28.9,17.1,0,71.2,15.4,20.4,20.5,18.7,40.1,0,61.3
10,25.8342857142857,0,22.5705882352941,51.3,44.6,29.7,0,25.8,16.1,8,62.8,12.1705882352941,25.1048739495798,25.9,60,0,0,57.4,5.6,73.4,0,48.4,0,44.5,24.8,11.5,41.5,7.2,28,29.1,21.5,31.4,0,32.3,0,23.2,39.2
11,62.5,25,21.8,42.5,30.8121212121212,35.4,21,0,0,7.2,30.6621212121212,28.8,57.2,58.2,12.9,13.0121212121212,21.9,34.9,0,15,52,60.9,30.8121212121212,37.4,36.1,25.6,28.1,53.1,0,76,35.9,19.4,0,53.9,0,25,81.5
12,66,0,50.1,32.5,13.5457142857143,29.5,23.6457142857143,92.6,0,26,72.3,29.7,18.5,12.9,21,26.5,12.9,37.5,8.4,0,30.6,24.1,43.4,8.4,26.5,20.5,6.1,18.8,26,43.4,35.1,59.4,0,23.1,45.2,32.9,21.5
13,24.9,44.3,20.2,21.5,22.5,0,0,5.2,45,50.6,21.7657142857143,15.2,20.4,23.4,6.5,11.5,0,44.3,29.8,10.4,6.1,5.3,48.4,8.3,0,53.7,0,55.2,0,27.8,5.7,17.6,57.3,51.8,32.2,18.4657142857143,0
14,39.8,39.3,6.4,17.1888888888889,45.9,5.8,18.9,0,11.2,13.2,52.4,20,34.5,39.4,0,13.2,0,0,4.5,0,5.2,0,34.2,5.4,20.5,22.1,14.5,0,43.6,4,8.9,28.4,4.2,0,57.6,9.2,16.5
15,77.3,10.3,0,31.6657142857143,75.1,5.7,8.46571428571428,0,16.4,0,14.3,0,16.5,75.6,20.5,0,0,0,0,0,0,0,30.6,0,18.1,8.8,0,0,57.7,0,0,32.4,37.6,0,10.2,0,22.1
16,3.7,1.1,0,0.802857142857142,1.1,0,1.21674603174603,0,0,0,0.9,1.9,1.4,5,6,0,0,1,0,1,1.5,0,1,0,4.1,2.6,1.3,0,0,1.6,0,0.6,0,1.7,0,2.9,2.6
17,0,0.8,0.6,1.2,0,0.8,0.7,0,1,0,1.1,0.8,0.6,3.8,2.8,0,0,0,0.8,0.7,0.8,0,0,0.9,1.8,0,0.6,0.8,1.5,0,0,0,0.7,1.3,0,1.2,0
