Time,NDVI
Oct 1981,0.3573226
Oct 1982,0.4652742
Oct 1983,0.3936129
Oct 1984,0.4310323
Oct 1985,0.3288065
Oct 1986,0.3181452
Oct 1987,0.3236774
Oct 1988,0.255758
Oct 1989,0.3880484
Oct 1990,0.3056936
Oct 1991,0.3274516
Oct 1992,0.4336936
Oct 1993,0.3194355
Oct 1994,0.4257742
Oct 1995,0.3518226
Oct 1996,0.4056129
Oct 1997,0.3283871
Oct 1998,0.4827258
Oct 1999,0.4980807
Oct 2000,0.5481775
Oct 2001,0.4857903
Oct 2002,0.3612097
Oct 2003,0.5013226
Oct 2004,0.3296452
Oct 2005,0.409629
Oct 2006,0.5049677
