Time,NDVI
Jul 1981,0.3815645
Jul 1982,0.2099677
Jul 1983,0.3641613
Jul 1984,0.3874032
Jul 1985,0.3007742
Jul 1986,0.3123387
Jul 1987,0.2553549
Jul 1988,0.1213065
Jul 1989,0.2988065
Jul 1990,0.2471935
Jul 1991,0.2559839
Jul 1992,0.2145323
Jul 1993,0.3113871
Jul 1994,0.1690484
Jul 1995,0.2271129
Jul 1996,0.3808387
Jul 1997,0.2939516
Jul 1998,0.2314032
Jul 1999,0.1900806
Jul 2000,0.1635968
Jul 2001,0.2435807
Jul 2002,0.1924839
Jul 2003,0.1630968
Jul 2004,0.210871
Jul 2005,0.2637742
Jul 2006,0.2284839
