Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.0264705882352941,0,0,0,0,0.0264705882352941,0,0,0,0,0.0264705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0
7,0,0,2.52647058823529,3.57504201680673,0,0,0,2.52647058823529,0,0,0,1.04857142857143,0,36.7,0,0,0,0,0,0,0,0,0,36.7,0,0,0,0,0,0,24.6,24.6,0,0,0,0,0
8,2.05142857142857,0,6.77428571428571,29.8,4.72285714285714,0,0,0,19.9,0,19.9,0,19.9,0,15.3,0,0,0,0,0,0,0,29.3,15.3,0,0,0,42,14.1,0,0,31.6,0,0,0,0,0
9,0,0,3.49142857142858,0,0,0,46.9,0,0,0,0,3.49142857142858,0,66.6,0,0,0,0,0,30.9,20.2,0,21.6,0,24.9,0,24.2,0,0,0,0,0,20.4,0,0,0,0
10,2.04857142857143,0,2.08823529411765,4.4,3.9,6.2,3.1,2.9,11.3,1.9,6.1,3.68823529411765,4.13680672268907,4.7,10,0,0,31.7,1.6,6.8,0,13,0,5,5.9,4.2,4.5,1.8,2.4,0,0,1.6,1.5,1.5,0,2.3,2.8
11,4,5.2,0,12.7,10.0636363636364,8.6,6.1,0,2.4,3.3,5.04419191919192,1.5,10.6,4.2,2.4,4.76363636363636,7.3,16.2,0,0,2.1,6.5,6.36363636363636,6.1,3.2,6.8,2.2,9.9,0,8,7,5.4,0,4.9,4.2,2,7.6
12,12.7,0,23,5.3,3.52285714285715,0,3.52285714285715,28.6,3.4,7.1,19.7,5.3,8.7,13.9,2.7,5.3,7.1,10.7,2.5,0,4.6,8.4,16,1.9,9.3,12.9,0,7.9,10,5.1,3.5,36.4,0,7.3,14.3,1.8,6.8
13,23.7,14.3,9.18181818181819,0,28.3,4.7,0,6.4,54.3818181818182,41,17.6846753246753,37.4,23.5,34.7,22.9,9.18181818181819,4.5,19.7,9.3,0,0,0,0,36.6,0,36,0,40.4,0,13.4,8.7,20,43.1,51.4,35.4,8.50285714285715,0
14,33.2,36.4,25.6,19.9777777777778,76.8,5.4,24.7,0,7.8,17,44,22.2,16.9,49.9,12.8,20.1,0,4.2,0,6.5,0,0,19,16.7,6.3,36.2,5.8,0,40.1,9.5,27.4,55.6,6.2,5,66.6,0,21.3
15,23.5,19.1,15.2,30.6857142857143,131.8,5.5,12.3857142857143,6.3,19.1,6.4,29,0,19.5,101.5,69.4,15.6,9.1,11.7,5.5,5.5,9.4,6.3,45.1,23.7,19.9,11,0,9.8,84.2,14.5,7.7,57,31.1,18.4,23.2,20.2,32.6
16,39.5,0,0,21.62,36.4,51.1,24.67,7.8,20.8,0,90,52.7,6.6,57,76.6,59.8,8.3,18.7,19.7,8.8,7.7,0,15.4,15.4,19.2,47.8,16,60.2,8.8,13.8,0,0,0,0,31.1,26.9,50.4
17,0,12.2,17.6,61.8,62.7,53.3,36.3,9.4,49.5,18.9,34.6,20.2,8.1,81,41.5,22.9,13.5,19,21.6,39,51,17.6,17.6,41.5,38.8,31.4,33.6,46.4,64.5,36,12.9,13.3,59.7,41.7,12.6,51.9,87.6
18,8.7,7.6,44.7,63.8,44.9805555555555,24,42.8,28.7,36.5,21.3,39.2,50.9,42,43.1,41.8,24.4,54.2,57.7,49,20.3,45.5,60.5,46.1,77.1,40.3,45.2,44.5,43.6,56.3,77.3,35.9,42,0,68.5,65.8,53.6,50.1
19,50.6138888888889,49.5,71.4,94.8,50.7,69.2,68.6,26.5,69.9,45.1,59,88.6,55.8,94.6,102.6,62.7,85.1,56.8,47.7,42.9,84.8,37.3,85.6,46.1,90.3,61.3,87.9,62.9,57.4,77.2,60.7,78.9,68.3,55.9,66,90.9,66.1
20,48.5,36.8,103.4,56,50.4,145.3,97.1,84.8,46.7,72.6,75,64.1,100.5,97,47.4,86,113.6,75.8,84.8,54.8,42.4,84.6,92.1,33.6,104.7,80.9,58.5,142,77.3,87.7,65,56.8,69,56.7,57.8,54.6,60.1
21,86.1,63.6,72.9,86.0083333333333,71.275,128.4,63.9,69.3,61.5,64.2,70.5,96.2,119.7,46.7,76.2,167.3,69.4,105.1,133.3,85.9,74.5,76.3,78,78.6,112.8,64.8,106,85.3,108.1,129.5,107.2,109.7,75.8,163,43.6,48.2,60.2
