Time,precipitation
1-10 Jan 1981,1.587808
11-20 Jan 1981,1.879949
21-31 Jan 1981,2.233846
1-10 Feb 1981,2.694845
11-20 Feb 1981,2.232357
21-28 Feb 1981,1.815951
1-10 Mar 1981,5.233432
11-20 Mar 1981,9.278207
21-31 Mar 1981,15.114
1-10 Apr 1981,4.339314
11-20 Apr 1981,6.907316
21-30 Apr 1981,34.18465
1-10 May 1981,3.921478
11-20 May 1981,12.03188
21-31 May 1981,6.792248
1-10 Jun 1981,6.355514
11-20 Jun 1981,11.55347
21-30 Jun 1981,31.60257
1-10 Jul 1981,98.83074
11-20 Jul 1981,71.83173
21-31 Jul 1981,105.2023
1-10 Aug 1981,97.83694
11-20 Aug 1981,122.8559
21-31 Aug 1981,89.48111
1-10 Sep 1981,24.80488
11-20 Sep 1981,15.9869
21-30 Sep 1981,9.091221
1-10 Oct 1981,17.0534
11-20 Oct 1981,3.602608
21-31 Oct 1981,4.000483
1-10 Nov 1981,4.911599
11-20 Nov 1981,4.423176
21-30 Nov 1981,9.554779
1-10 Dec 1981,1.250819
11-20 Dec 1981,1.701707
21-31 Dec 1981,1.797576
1-10 Jan 1982,7.93819
11-20 Jan 1982,3.910867
21-31 Jan 1982,2.782884
1-10 Feb 1982,2.98229
11-20 Feb 1982,7.241568
21-28 Feb 1982,2.549438
1-10 Mar 1982,20.00537
11-20 Mar 1982,14.30907
21-31 Mar 1982,4.045007
1-10 Apr 1982,6.774987
11-20 Apr 1982,8.538093
21-30 Apr 1982,14.95466
1-10 May 1982,32.40877
11-20 May 1982,11.84872
21-31 May 1982,9.597349
1-10 Jun 1982,8.232072
11-20 Jun 1982,17.14941
21-30 Jun 1982,11.98889
1-10 Jul 1982,23.6849
11-20 Jul 1982,33.8458
21-31 Jul 1982,86.50565
1-10 Aug 1982,133.0205
11-20 Aug 1982,117.4085
21-31 Aug 1982,96.05623
1-10 Sep 1982,39.89455
11-20 Sep 1982,5.769782
21-30 Sep 1982,5.5165
1-10 Oct 1982,7.608981
11-20 Oct 1982,14.78015
21-31 Oct 1982,3.563847
1-10 Nov 1982,2.45562
11-20 Nov 1982,3.329511
21-30 Nov 1982,12.48662
1-10 Dec 1982,1.45015
11-20 Dec 1982,1.394897
21-31 Dec 1982,1.647155
1-10 Jan 1983,1.532036
11-20 Jan 1983,1.799584
21-31 Jan 1983,2.330646
1-10 Feb 1983,4.338723
11-20 Feb 1983,4.049843
21-28 Feb 1983,3.018686
1-10 Mar 1983,2.78648
11-20 Mar 1983,3.245893
21-31 Mar 1983,3.507449
1-10 Apr 1983,6.294461
11-20 Apr 1983,6.09341
21-30 Apr 1983,11.98499
1-10 May 1983,15.20413
11-20 May 1983,50.89032
21-31 May 1983,13.73783
1-10 Jun 1983,27.09192
