Time,NDVI
Jul 1981,0.5739033
Jul 1982,0.1322903
Jul 1983,0.1444677
Jul 1984,0.526
Jul 1985,0.2958549
Jul 1986,0.6616452
Jul 1987,0.1665484
Jul 1988,0.2253387
Jul 1989,0.4647743
Jul 1990,0.5692904
Jul 1991,0.6425968
Jul 1992,0.2762742
Jul 1993,0.1898871
Jul 1994,0.3755323
Jul 1995,0.3174033
Jul 1996,0.5882903
Jul 1997,0.6330323
Jul 1998,0.5004194
Jul 1999,0.5029677
Jul 2000,0.3096613
Jul 2001,0.6234033
Jul 2002,0.5588226
Jul 2003,0.5213871
Jul 2004,0.4217097
Jul 2005,0.4996613
Jul 2006,0.4860322
