"","1","2","3"
"1981",13,38,75
"1982",19,36,75
"1983",15,25,70
"1984",62,50,75
"1985",13,25,75
"1986",68,50,75
"1987",27,28,62
"1988",44,44,75
"1989",39,35,75
"1990",30,50,75
"1991",64,50,75
"1992",29,34,63
"1993",25,25,75
"1994",37,25,67
"1995",21,44,75
"1996",43,43,60
"1997",63,50,67
"1998",32,40,75
"1999",43,50,75
"2000",2,27,52
"2001",58,50,75
"2002",26,50,75
"2003",22,45,75
"2004",50,27,52
"2005",41,50,75
"2006",50,50,55
"2007",56,50,54
"2008",30,37,75
"2009",5,25,75
"2010",5,25,75
"2011",20,30,75
"2012",14,25,75
"2013",50,50,75
"2014",39,21,51
"2015",34,25,50
"2016",25,50,75
"2017",0,25,75
"2018",53,50,75
"2019",47,29,75
"2020",47.025641025641,47.8974358974359,75
