T2,MODIS HAIN ET
Oct 2000,33.2
Oct 2001,17.0
Oct 2002,8.8
Oct 2003,32.6
Oct 2004,38.7
Oct 2005,87.7
Oct 2006,60.2
Oct 2007,91.0
Oct 2008,93.2
Oct 2009,68.5
Oct 2010,83.5
Oct 2011,77.8
Oct 2012,65.7
Oct 2013,66.4
Oct 2014,73.0
