Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18333333333333,0,0,0,0,0,0,0,15.9,26.7,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.0129032258064516,0.0129032258064516,0.0129032258064516,0.0129032258064516,0,0,0.452941176470588,0.46584440227704,0,0,0,0.46584440227704,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1.13333333333333,1.13333333333333,0,1.13333333333333,0,0,1.13333333333333,0,0,0,0,0,0,0,0,0,0,0,14.2,0,0,0,0,0,0,0,0,0,23.2,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,16.8,3.70294117647058,5.37436974789915,46.2,0,0,3.70294117647058,0,0,0,1.67142857142857,0,0,0,36.2,0,0,0,0,16.8,0,0,0,0,0,0,0,0,0,0,45.4,0,0,0,0,23
8,4.80285714285714,13.8,9.32857142857143,22.1,4.52571428571429,0,38.3,0,13.8,26.1,0,0,0,0,44.7,0,0,0,13.8,17.7,11.7,0,50.5,0,0,0,0,0,0,0,0,62.3,0,0,0,0,11.7
9,0,0,23.2314285714286,0,0,15.7,30.8,0,0,0,15.1,5.53142857142857,17.7,89.3,11.6,38.8,0,0,0,0,17.7,25.6,0,15.1,17.7,0,12.6,0,0,10.6,0,0,0,0,0,15.1,0
10,7.75142857142857,0,11.7529411764706,7.8,15.5,6,15.9,12.4,22.4,6.2,25,11.7529411764706,14.4043697478992,26.1,64.7,0,0,38.9,14.9,30.3,4.7,41.5,0,14.4,12.1,11.1,16.3,32.1,7.2,6.4,6.8,7.7,0,10.9,4.5,14.3,11.2
