Time,NDVI
Oct 1981,0.6276452
Oct 1982,0.6496613
Oct 1983,0.6349355
Oct 1984,0.5276774
Oct 1985,0.647871
Oct 1986,0.487242
Oct 1987,0.5005646
Oct 1988,0.6071613
Oct 1989,0.6117742
Oct 1990,0.7229677
Oct 1991,0.6024032
Oct 1992,0.6231291
Oct 1993,0.5211774
Oct 1994,0.6339517
Oct 1995,0.4674516
Oct 1996,0.3845484
Oct 1997,0.4776291
Oct 1998,0.5259194
Oct 1999,0.5832258
Oct 2000,0.6421613
Oct 2001,0.6261613
Oct 2002,0.6058872
Oct 2003,0.6291452
Oct 2004,0.605742
Oct 2005,0.5966129
Oct 2006,0.5690323
