Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0.01,0,0.01,0.01,0,0,0.01,0.01,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283333333333333,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0.291428571428571,0,0,0,0,0,0,0,0,0,10.2,0,0,0.291428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.464516129032258,0.464516129032258,0.464516129032258,0.464516129032258,0,0,0.5,0.964516129032258,0,0,17,0.964516129032258,0,0,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0161290322580645,0.0161290322580645,0.0161290322580645,0,0,22.2,2.26764418377322,2.26764418377322,0,2.26764418377322,0,0,2.25151515151515,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,35.1,0,0.5
6,1.6,14.4,3.02352941176471,3.02352941176471,1.6,0,1.6,1.6,21.2,1.42352941176471,16,1.6,1.6,0,1.6,1.6,1.6,0,1.6,1.6,1.6,0,1.6,1.6,1.6,0,1.6,1.6,1.6,0,1.6,1.6,1.6,14.4,1.6,1.6,1.6
7,0,28.8,6.01176470588235,8.50033613445378,98.7,0,0,33.9117647058824,0,0,0,2.48857142857143,0,0,31.3,21.5,0,0,0,27.3,0,0,0,0,0,0,21.6,0,0,0,0,17.2,0,0,0,0,17.2
8,7.59142857142857,13.2,16.4285714285714,34.3,20.6371428571428,0,37.7,0,0,37.7,14.6,28.9,0,0,45.6,0,0,0,41.2,9,9,0,53.6,90.9,22.3,0,9,0,0,0,15,49.1,10.4,8.3,10.8,0,22.6
9,27.5,0,38.3657142857143,14.8,21.6,0,42.4,14.8,14.8,0,26.2,10.8657142857143,0,92.8,48.2,51.5,0,14.8,21,68.9,21.7,0,14.8,19.4,19.4,0,30.9,0,0,63.7,22.6,0,22.6,0,31.6,0,72.4
10,20.5485714285714,0,11.0294117647059,45.4,28.6,43.7,10.9,15,0,11.5,59.4,11.0294117647059,24.4779831932773,18.8,75.3,0,0,74.3,9.7,76.4,7.9,50.8,0,25.5,26,11.5,21.5,22.5,37,21,25.6,18.5,7.9,30.7,0,24.5,38.7
