"","1","2","3"
"1983",39.4,25,75
"1984",65,50,75
"1985",42.1,42.1,75
"1986",75,50,75
"1987",73.5,50,75
"1988",55.1,36.8,75
"1989",72.4892857142857,50,75
"1990",31.3,46.6,75
"1991",50,50,75
"1992",43.2,44.9,75
"1993",39.4,25,75
"1994",75,50,75
"1995",70.7,49.8,75
"1996",60.2,35.2,75
"1997",75,50,75
"1998",50,50,75
"1999",32.6,50,75
"2000",58.1,50,75
"2001",66.8,50,75
"2002",66.9,50,75
"2003",44.5,50,75
"2004",45.7,50,75
"2005",61.4,50,75
"2006",66.9,50,75
"2007",72,50,75
"2008",75,50,75
"2009",75,50,75
"2010",74.7,50,75
"2011",71.3,50,75
"2012",63.8,50,75
"2013",51.6,50,75
"2014",46.7,49.9,75
"2015",66,50,75
"2016",70.8,50,75
"2017",25,50,75
"2018",75,50,75
"2019",75,50,75
