Time,NDVI
Oct 1981,0.5704194
Oct 1982,0.6034194
Oct 1983,0.48125
Oct 1984,0.4689516
Oct 1985,0.4895887
Oct 1986,0.5221371
Oct 1987,0.4539436
Oct 1988,0.4790323
Oct 1989,0.5709113
Oct 1990,0.5590162
Oct 1991,0.5399758
Oct 1992,0.5425484
Oct 1993,0.4485645
Oct 1994,0.6095806
Oct 1995,0.4916775
Oct 1996,0.4107097
Oct 1997,0.3926774
Oct 1998,0.4846452
Oct 1999,0.5460404
Oct 2000,0.4107742
Oct 2001,0.4619839
Oct 2002,0.4624839
Oct 2003,0.5267178
Oct 2004,0.4642178
Oct 2005,0.4885806
Oct 2006,0.4647017
