Time,precipitation
1-10 Jan 1981,0.9767027
11-20 Jan 1981,0.7915673
21-31 Jan 1981,1.288064
1-10 Feb 1981,2.756392
11-20 Feb 1981,2.405441
21-28 Feb 1981,2.043702
1-10 Mar 1981,3.933822
11-20 Mar 1981,7.068679
21-31 Mar 1981,13.36558
1-10 Apr 1981,4.731413
11-20 Apr 1981,6.174655
21-30 Apr 1981,37.6359
1-10 May 1981,5.076848
11-20 May 1981,13.99065
21-31 May 1981,8.118705
1-10 Jun 1981,11.9383
11-20 Jun 1981,19.50501
21-30 Jun 1981,49.38066
1-10 Jul 1981,129.5011
11-20 Jul 1981,119.618
21-31 Jul 1981,145.9169
1-10 Aug 1981,106.1942
11-20 Aug 1981,141.4778
21-31 Aug 1981,126.0043
1-10 Sep 1981,38.68203
11-20 Sep 1981,49.10151
21-30 Sep 1981,29.2318
1-10 Oct 1981,43.69142
11-20 Oct 1981,8.278029
21-31 Oct 1981,8.508961
1-10 Nov 1981,6.879317
11-20 Nov 1981,4.716393
21-30 Nov 1981,12.1455
1-10 Dec 1981,1.696927
11-20 Dec 1981,2.324731
21-31 Dec 1981,2.397428
1-10 Jan 1982,6.559751
11-20 Jan 1982,1.802345
21-31 Jan 1982,1.732224
1-10 Feb 1982,4.533381
11-20 Feb 1982,5.013096
21-28 Feb 1982,2.681854
1-10 Mar 1982,30.10251
11-20 Mar 1982,17.85348
21-31 Mar 1982,6.635349
1-10 Apr 1982,5.695836
11-20 Apr 1982,5.504151
21-30 Apr 1982,11.65868
1-10 May 1982,20.30651
11-20 May 1982,9.968369
21-31 May 1982,18.59104
1-10 Jun 1982,13.04276
11-20 Jun 1982,25.60972
21-30 Jun 1982,26.60016
1-10 Jul 1982,37.90429
11-20 Jul 1982,50.2536
21-31 Jul 1982,95.31556
1-10 Aug 1982,168.3634
11-20 Aug 1982,121.3318
21-31 Aug 1982,136.305
1-10 Sep 1982,49.92493
11-20 Sep 1982,14.58288
21-30 Sep 1982,19.97589
1-10 Oct 1982,24.93985
11-20 Oct 1982,44.3926
21-31 Oct 1982,4.441033
1-10 Nov 1982,11.43705
11-20 Nov 1982,8.407616
21-30 Nov 1982,13.54598
1-10 Dec 1982,1.647874
11-20 Dec 1982,2.199663
21-31 Dec 1982,1.963898
1-10 Jan 1983,0.9327404
11-20 Jan 1983,1.835057
21-31 Jan 1983,1.571575
1-10 Feb 1983,4.10618
11-20 Feb 1983,3.40872
21-28 Feb 1983,2.944287
1-10 Mar 1983,2.493051
11-20 Mar 1983,2.924769
