Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194444444444444,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.406451612903226,0.406451612903226,0.406451612903226,0.406451612903226,0,0,0,0.406451612903226,0,0,0,0.406451612903226,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,12.6,0.960606060606061,0.960606060606061,0,0.960606060606061,0,0,0.960606060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,36.1,4.32058823529411,4.34344537815126,21.2,0,0,4.32058823529411,0,0,0,0.0228571428571429,0,0,0,0,0,0,0,15.8,18.4,0,0,0,0,0,17.1,0,0,0,0,24.7,0,0,0,0,14.4
8,3.41714285714286,0,8.74285714285714,23.9,5.32571428571429,0,0,0,15.8,0,23.9,0,0,0,18.5,0,0,0,0,0,15.8,0,58.7,0,0,0,0,22.6,0,0,17.1,81.7,0,0,0,0,28
9,0,0,17.7285714285714,0,0,15.5,0,15.8,0,0,0,2.22857142857142,20.9,84.9,0,23.9,0,0,0,20.9,0,0,0,0,17.1,0,21.2,0,0,16.9,0,0,0,0,0,0,19.5
10,6.01714285714286,0,11.2735294117647,0,16.6,12.3,5,5.7,21.8,6.4,12.5,5.6735294117647,11.6906722689076,19.8,50.9,0,0,63.8,12.5,24.4,0,28.2,0,8.1,6,26.3,9.6,13.6,3.5,8.1,4.3,9.1,0,11.5,0,7.4,10.5
11,13.2,8.9,6,20,16.1727272727273,12.5,26.4,0,14.8,11.2,13.6949494949495,16,18.9,11.5,12.7,14.6727272727273,9.5,44.4,0,4.8,0,15.9,14.6727272727273,23.1,28.6,33.2,7.8,14.1,0,16.6,9.5,23.7,3.4,6.9,13.1,0,20.8
12,18.6,4.5,32,7.8,11.2885714285714,0,7.88857142857143,40.8,4.2,34.6,47.7,12.8,7.3,38.4,16.4,20.3,12.2,23.6,3.2,0,6.1,20.4,20.4,6.3,11.7,23.4,12.9,18.8,9.4,0,14.5,51.4,0,14,37.6,4.8,14.2
13,25.8,6,11.5272727272727,4.9,19,13,0,5.5,58.4272727272727,15.2,23.0187012987013,43.3,27.9,42.2,12.6,17.0272727272727,4,23.1,17.5,0,0,0,37.1,29.3,7.7,67.6,0,67.7,9.8,17.4,10.7,46.5,63.6,63.6,37.9,11.4914285714286,11.3
14,35.3,39.1,31.7,21.825,74.6,4.9,32.4,0,24.6,15.7,35.5,15.5,6.9,48.8,43.9,36.7,0,2.7,8.4,7.1,0,0,7.6,15.1,0,38.4,0,4.5,38.6,7.9,27.7,54,8.8,39.3,69.6,3,7.4
15,37.4,30.7,46.9,23.0857142857143,113.5,4.6,14.0857142857143,4.6,15.1,0,34.4,0,38.9,88.2,73.9,31.6,15.9,10.4,14.4,5.3,14.8,0,24,39.7,29.1,18.8,0,14,80,15.9,24.5,82.9,59.1,14.2,27.8,40.1,36.8
16,49.9,13.4,6.9,24.1971428571429,27,38.1,27.7971428571428,0,0,17,33.3,37.4,24.9,86.5,133.1,34.4,8.2,39.4,17,16,11.9,0,24.2,19.7,26.5,39.2,57.9,30.5,24.9,18.6,6.2,6.2,14.4,20.3,5,39.1,49.4
17,15.4,38.8,38.8,48.5,80.3,29.6,20.7,10.4,47.3,10.2,17.3,21.6,19,102.8,53.4,0,0,19,40.3,51.7,22.3,23.1,30.4,25.6,89.4,76,70.4,57.6,77.7,29,28.2,10.4,59.2,35.8,8.4,67.7,74.8
18,0,39.9,16.2,126.8,31.1972222222222,23,29.1,31,150.8,23,9.7,66.9,31,13.5,90.8,60.2,90.8,43.5,73.8,80.3,80.2,62.7,90.8,42.2,106.7,43.4,38.8,33.6,47.9,101.4,82.7,30.5,54.2,48.6,52.3,59.8,52.7
19,67.9499999999999,58.6,87.9,113.4,35.6,163.1,122.6,72.4,174.3,44.1,32.6,123.1,37.4,155.2,128,114.8,184.8,155.8,102.3,73.9,169.3,39.1,166.8,83,168.9,101.7,105.7,76.1,90.9,131.9,116.3,73.6,135.7,108.7,184.3,174.4,96.8
20,54,79.6,119,55.2,33.8,234.5,159.2,161.6,150.7,76,98.9,124.7,104.4,165.8,85,204.5,169.1,157.7,158.3,79.2,123.3,140.5,120.5,80.4,136.3,156.6,115,275,165.3,211.3,196.3,84.5,113.9,167.2,152.2,102.3,99
