Time,precipitation
1-10 Jan 1981,1.15259
11-20 Jan 1981,0.9847743
21-31 Jan 1981,1.658327
1-10 Feb 1981,3.593539
11-20 Feb 1981,3.115187
21-28 Feb 1981,2.608088
1-10 Mar 1981,5.278884
11-20 Mar 1981,9.230575
21-31 Mar 1981,17.94103
1-10 Apr 1981,5.953773
11-20 Apr 1981,7.772931
21-30 Apr 1981,43.4465
1-10 May 1981,4.726737
11-20 May 1981,12.51727
21-31 May 1981,6.992554
1-10 Jun 1981,9.815483
11-20 Jun 1981,16.16394
21-30 Jun 1981,42.94598
1-10 Jul 1981,120.8145
11-20 Jul 1981,112.866
21-31 Jul 1981,136.7298
1-10 Aug 1981,100.9113
11-20 Aug 1981,135.5317
21-31 Aug 1981,119.0029
1-10 Sep 1981,36.71401
11-20 Sep 1981,43.73182
21-30 Sep 1981,26.00818
1-10 Oct 1981,38.52728
11-20 Oct 1981,7.211482
21-31 Oct 1981,7.592009
1-10 Nov 1981,6.749303
11-20 Nov 1981,5.042646
21-30 Nov 1981,13.2167
1-10 Dec 1981,1.869342
11-20 Dec 1981,2.645045
21-31 Dec 1981,2.78397
1-10 Jan 1982,7.569798
11-20 Jan 1982,2.153611
21-31 Jan 1982,2.146956
1-10 Feb 1982,6.187691
11-20 Feb 1982,6.574512
21-28 Feb 1982,3.385704
1-10 Mar 1982,35.31602
11-20 Mar 1982,21.99107
21-31 Mar 1982,7.985395
1-10 Apr 1982,7.619223
11-20 Apr 1982,7.085027
21-30 Apr 1982,13.80274
1-10 May 1982,22.88158
11-20 May 1982,9.642646
21-31 May 1982,15.4345
1-10 Jun 1982,11.73956
11-20 Jun 1982,21.80055
21-30 Jun 1982,23.94777
1-10 Jul 1982,35.24386
11-20 Jul 1982,37.38276
21-31 Jul 1982,90.65526
1-10 Aug 1982,150.3732
11-20 Aug 1982,117.3349
21-31 Aug 1982,125.0447
1-10 Sep 1982,46.26434
11-20 Sep 1982,13.46686
21-30 Sep 1982,19.68052
1-10 Oct 1982,24.1002
11-20 Oct 1982,38.34888
21-31 Oct 1982,4.200354
1-10 Nov 1982,11.8324
11-20 Nov 1982,10.35321
21-30 Nov 1982,14.83805
1-10 Dec 1982,1.710901
11-20 Dec 1982,2.444247
21-31 Dec 1982,2.159974
1-10 Jan 1983,1.072451
11-20 Jan 1983,2.184584
21-31 Jan 1983,2.043512
1-10 Feb 1983,5.955534
11-20 Feb 1983,4.848744
21-28 Feb 1983,3.896175
1-10 Mar 1983,3.095376
11-20 Mar 1983,3.825898
21-31 Mar 1983,4.974506
1-10 Apr 1983,8.20472
11-20 Apr 1983,8.730242
21-30 Apr 1983,7.584599
1-10 May 1983,24.80048
11-20 May 1983,32.58597
21-31 May 1983,28.53404
1-10 Jun 1983,23.67051
11-20 Jun 1983,15.18365
21-30 Jun 1983,19.75895
1-10 Jul 1983,47.54797
11-20 Jul 1983,56.11237
21-31 Jul 1983,142.2432
1-10 Aug 1983,104.1804
11-20 Aug 1983,116.7634
21-31 Aug 1983,140.0428
1-10 Sep 1983,32.43176
11-20 Sep 1983,61.21915
21-30 Sep 1983,10.16458
1-10 Oct 1983,12.98835
11-20 Oct 1983,13.21558
21-31 Oct 1983,6.47248
1-10 Nov 1983,12.75588
11-20 Nov 1983,6.67186
21-30 Nov 1983,3.811607
1-10 Dec 1983,1.923066
11-20 Dec 1983,2.203482
21-31 Dec 1983,2.378426
1-10 Jan 1984,1.210788
11-20 Jan 1984,0.9339596
21-31 Jan 1984,1.822005
1-10 Feb 1984,2.816448
11-20 Feb 1984,3.196357
21-29 Feb 1984,5.55868
1-10 Mar 1984,13.7003
11-20 Mar 1984,3.435447
21-31 Mar 1984,3.295838
1-10 Apr 1984,7.01615
11-20 Apr 1984,6.219416
21-30 Apr 1984,5.701581
1-10 May 1984,6.5018
11-20 May 1984,26.76521
21-31 May 1984,46.37234
1-10 Jun 1984,23.81367
11-20 Jun 1984,25.84396
21-30 Jun 1984,56.92274
1-10 Jul 1984,72.04762
11-20 Jul 1984,65.9059
21-31 Jul 1984,76.35115
1-10 Aug 1984,80.65002
11-20 Aug 1984,92.08017
21-31 Aug 1984,57.73853
1-10 Sep 1984,43.72068
11-20 Sep 1984,23.86521
21-30 Sep 1984,18.27216
1-10 Oct 1984,2.793865
11-20 Oct 1984,3.844988
21-31 Oct 1984,2.448564
1-10 Nov 1984,3.480563
11-20 Nov 1984,3.631561
21-30 Nov 1984,3.430279
1-10 Dec 1984,3.114585
11-20 Dec 1984,3.006178
21-31 Dec 1984,2.948857
1-10 Jan 1985,1.555271
11-20 Jan 1985,1.240416
21-31 Jan 1985,2.238281
1-10 Feb 1985,3.914194
11-20 Feb 1985,4.419852
21-28 Feb 1985,3.46882
1-10 Mar 1985,20.32271
11-20 Mar 1985,8.481584
21-31 Mar 1985,10.79065
1-10 Apr 1985,28.63594
11-20 Apr 1985,22.74432
21-30 Apr 1985,28.18673
1-10 May 1985,36.2597
11-20 May 1985,37.0718
21-31 May 1985,24.27725
1-10 Jun 1985,16.77323
11-20 Jun 1985,57.43665
21-30 Jun 1985,22.03444
1-10 Jul 1985,92.961
11-20 Jul 1985,69.43009
21-31 Jul 1985,109.6039
1-10 Aug 1985,71.03124
11-20 Aug 1985,99.37823
21-31 Aug 1985,123.3652
1-10 Sep 1985,63.68334
11-20 Sep 1985,8.405414
21-30 Sep 1985,6.423351
1-10 Oct 1985,29.78063
11-20 Oct 1985,5.224394
21-31 Oct 1985,3.95971
1-10 Nov 1985,3.507888
11-20 Nov 1985,2.586424
21-30 Nov 1985,3.003663
1-10 Dec 1985,10.10564
11-20 Dec 1985,2.403969
21-31 Dec 1985,2.79372
1-10 Jan 1986,1.317239
11-20 Jan 1986,2.410651
21-31 Jan 1986,1.845682
1-10 Feb 1986,3.35817
11-20 Feb 1986,4.532778
21-28 Feb 1986,3.533601
1-10 Mar 1986,8.808202
11-20 Mar 1986,6.904143
21-31 Mar 1986,10.6394
1-10 Apr 1986,11.94344
11-20 Apr 1986,18.31328
21-30 Apr 1986,8.808729
1-10 May 1986,4.798336
11-20 May 1986,6.151584
21-31 May 1986,17.04106
1-10 Jun 1986,20.78699
11-20 Jun 1986,72.80792
21-30 Jun 1986,129.6402
1-10 Jul 1986,96.7359
11-20 Jul 1986,76.57759
21-31 Jul 1986,145.557
1-10 Aug 1986,101.6763
11-20 Aug 1986,68.07577
21-31 Aug 1986,136.74
1-10 Sep 1986,43.36893
11-20 Sep 1986,32.03896
21-30 Sep 1986,19.82613
1-10 Oct 1986,11.69241
11-20 Oct 1986,5.906442
21-31 Oct 1986,10.41138
1-10 Nov 1986,2.266999
11-20 Nov 1986,1.940673
21-30 Nov 1986,2.117686
1-10 Dec 1986,3.258799
11-20 Dec 1986,8.754619
21-31 Dec 1986,3.072339
1-10 Jan 1987,2.134973
11-20 Jan 1987,1.64539
21-31 Jan 1987,2.873821
1-10 Feb 1987,3.515345
11-20 Feb 1987,3.842921
21-28 Feb 1987,4.124431
1-10 Mar 1987,27.72648
11-20 Mar 1987,6.928104
21-31 Mar 1987,10.31088
1-10 Apr 1987,11.38627
11-20 Apr 1987,16.82697
21-30 Apr 1987,6.748988
1-10 May 1987,15.59679
11-20 May 1987,74.83827
21-31 May 1987,35.44822
1-10 Jun 1987,35.05003
11-20 Jun 1987,26.00314
21-30 Jun 1987,16.63658
1-10 Jul 1987,49.10566
11-20 Jul 1987,36.27043
21-31 Jul 1987,50.0701
1-10 Aug 1987,87.46904
11-20 Aug 1987,130.6137
21-31 Aug 1987,87.94679
1-10 Sep 1987,26.7764
11-20 Sep 1987,7.492249
21-30 Sep 1987,20.91111
1-10 Oct 1987,15.04738
11-20 Oct 1987,3.242647
21-31 Oct 1987,9.411295
1-10 Nov 1987,3.43178
11-20 Nov 1987,2.686428
21-30 Nov 1987,2.809611
1-10 Dec 1987,3.664954
11-20 Dec 1987,3.458115
21-31 Dec 1987,4.521617
1-10 Jan 1988,1.261574
11-20 Jan 1988,1.140062
21-31 Jan 1988,1.778462
1-10 Feb 1988,9.565717
11-20 Feb 1988,10.04572
21-29 Feb 1988,10.96525
1-10 Mar 1988,4.559902
11-20 Mar 1988,3.9716
21-31 Mar 1988,4.191827
1-10 Apr 1988,9.435143
11-20 Apr 1988,22.9025
21-30 Apr 1988,5.716571
1-10 May 1988,15.00272
11-20 May 1988,10.03212
21-31 May 1988,11.28058
1-10 Jun 1988,39.59743
11-20 Jun 1988,12.94396
21-30 Jun 1988,26.83105
1-10 Jul 1988,115.5606
11-20 Jul 1988,145.3636
21-31 Jul 1988,252.6198
1-10 Aug 1988,109.5109
11-20 Aug 1988,104.6197
21-31 Aug 1988,90.76358
1-10 Sep 1988,63.31792
11-20 Sep 1988,41.66684
21-30 Sep 1988,21.5594
1-10 Oct 1988,9.507366
11-20 Oct 1988,25.6887
21-31 Oct 1988,5.649795
1-10 Nov 1988,3.633089
11-20 Nov 1988,2.803759
21-30 Nov 1988,3.055514
1-10 Dec 1988,2.239229
11-20 Dec 1988,2.863622
21-31 Dec 1988,2.6819
1-10 Jan 1989,1.525663
11-20 Jan 1989,1.518892
21-31 Jan 1989,2.199266
1-10 Feb 1989,4.438715
11-20 Feb 1989,3.597769
21-28 Feb 1989,2.956198
1-10 Mar 1989,9.794483
11-20 Mar 1989,16.49015
21-31 Mar 1989,15.47629
1-10 Apr 1989,14.40519
11-20 Apr 1989,17.16673
21-30 Apr 1989,15.09252
1-10 May 1989,11.19522
11-20 May 1989,16.11392
21-31 May 1989,12.79673
1-10 Jun 1989,27.15409
11-20 Jun 1989,17.00022
21-30 Jun 1989,22.28407
1-10 Jul 1989,92.90887
11-20 Jul 1989,109.1797
21-31 Jul 1989,60.08707
1-10 Aug 1989,122.5476
11-20 Aug 1989,105.9306
21-31 Aug 1989,90.33974
1-10 Sep 1989,45.0493
11-20 Sep 1989,22.2323
21-30 Sep 1989,15.54456
1-10 Oct 1989,7.806005
11-20 Oct 1989,38.84216
21-31 Oct 1989,5.279829
1-10 Nov 1989,2.643061
11-20 Nov 1989,1.925035
21-30 Nov 1989,3.176837
1-10 Dec 1989,13.61244
11-20 Dec 1989,4.410873
21-31 Dec 1989,3.636497
1-10 Jan 1990,1.607364
11-20 Jan 1990,1.282977
21-31 Jan 1990,2.38637
1-10 Feb 1990,8.491669
11-20 Feb 1990,5.6227
21-28 Feb 1990,2.564903
1-10 Mar 1990,9.000486
11-20 Mar 1990,6.615781
21-31 Mar 1990,28.55866
1-10 Apr 1990,10.95249
11-20 Apr 1990,11.36094
21-30 Apr 1990,20.59039
1-10 May 1990,10.38013
11-20 May 1990,8.49217
21-31 May 1990,10.95692
1-10 Jun 1990,20.51517
11-20 Jun 1990,18.15
21-30 Jun 1990,22.64607
1-10 Jul 1990,91.66675
11-20 Jul 1990,123.9262
21-31 Jul 1990,219.9311
1-10 Aug 1990,95.24223
11-20 Aug 1990,92.49702
21-31 Aug 1990,51.1714
1-10 Sep 1990,26.35415
11-20 Sep 1990,29.04699
21-30 Sep 1990,23.31523
1-10 Oct 1990,8.485857
11-20 Oct 1990,3.962435
21-31 Oct 1990,3.488551
1-10 Nov 1990,1.894587
11-20 Nov 1990,2.001909
21-30 Nov 1990,2.19866
1-10 Dec 1990,3.181164
11-20 Dec 1990,2.541463
21-31 Dec 1990,2.725251
1-10 Jan 1991,1.834275
11-20 Jan 1991,1.219596
21-31 Jan 1991,2.256584
1-10 Feb 1991,4.2312
11-20 Feb 1991,4.824316
21-28 Feb 1991,3.040903
1-10 Mar 1991,7.846743
11-20 Mar 1991,9.356277
21-31 Mar 1991,20.20724
1-10 Apr 1991,13.15103
11-20 Apr 1991,9.336645
21-30 Apr 1991,7.393776
1-10 May 1991,33.31284
11-20 May 1991,15.87025
21-31 May 1991,15.09061
1-10 Jun 1991,25.12677
11-20 Jun 1991,46.18586
21-30 Jun 1991,84.43391
1-10 Jul 1991,191.4682
11-20 Jul 1991,86.57367
21-31 Jul 1991,149.1366
1-10 Aug 1991,80.74883
11-20 Aug 1991,116.4085
21-31 Aug 1991,110.5047
1-10 Sep 1991,61.09824
11-20 Sep 1991,20.06961
21-30 Sep 1991,10.90079
1-10 Oct 1991,22.31948
11-20 Oct 1991,4.081335
21-31 Oct 1991,6.534888
1-10 Nov 1991,3.504743
11-20 Nov 1991,3.662233
21-30 Nov 1991,4.104254
1-10 Dec 1991,8.727932
11-20 Dec 1991,4.349696
21-31 Dec 1991,4.812599
1-10 Jan 1992,1.747913
11-20 Jan 1992,1.449028
21-31 Jan 1992,2.243704
1-10 Feb 1992,3.8222
11-20 Feb 1992,3.727631
21-29 Feb 1992,2.357042
1-10 Mar 1992,4.912792
11-20 Mar 1992,9.132513
21-31 Mar 1992,6.856176
1-10 Apr 1992,8.114202
11-20 Apr 1992,11.0185
21-30 Apr 1992,64.23391
1-10 May 1992,13.22641
11-20 May 1992,17.21236
21-31 May 1992,14.9522
1-10 Jun 1992,25.07441
11-20 Jun 1992,19.83913
21-30 Jun 1992,33.06014
1-10 Jul 1992,59.6872
11-20 Jul 1992,82.16155
21-31 Jul 1992,95.69733
1-10 Aug 1992,122.0027
11-20 Aug 1992,151.7958
21-31 Aug 1992,131.012
1-10 Sep 1992,43.75381
11-20 Sep 1992,47.49592
21-30 Sep 1992,13.53148
1-10 Oct 1992,41.44847
11-20 Oct 1992,20.46023
21-31 Oct 1992,40.23324
1-10 Nov 1992,5.838207
11-20 Nov 1992,5.569582
21-30 Nov 1992,6.504522
1-10 Dec 1992,5.548674
11-20 Dec 1992,5.92811
21-31 Dec 1992,6.540927
1-10 Jan 1993,1.19822
11-20 Jan 1993,1.546129
21-31 Jan 1993,1.562344
1-10 Feb 1993,3.43405
11-20 Feb 1993,4.023349
21-28 Feb 1993,4.749928
1-10 Mar 1993,13.20321
11-20 Mar 1993,37.10203
21-31 Mar 1993,44.6037
1-10 Apr 1993,22.14254
11-20 Apr 1993,27.72521
21-30 Apr 1993,46.2751
1-10 May 1993,15.32415
11-20 May 1993,40.26722
21-31 May 1993,22.27013
1-10 Jun 1993,26.73167
11-20 Jun 1993,14.48533
21-30 Jun 1993,17.17793
1-10 Jul 1993,71.3885
11-20 Jul 1993,71.19365
21-31 Jul 1993,146.1733
1-10 Aug 1993,89.19556
11-20 Aug 1993,57.76511
21-31 Aug 1993,79.04971
1-10 Sep 1993,105.6872
11-20 Sep 1993,11.94008
21-30 Sep 1993,26.48463
1-10 Oct 1993,40.51552
11-20 Oct 1993,6.965693
21-31 Oct 1993,33.27717
1-10 Nov 1993,3.372391
11-20 Nov 1993,2.786943
21-30 Nov 1993,2.58422
1-10 Dec 1993,1.962051
11-20 Dec 1993,2.262568
21-31 Dec 1993,2.515808
1-10 Jan 1994,1.311305
11-20 Jan 1994,0.9993112
21-31 Jan 1994,1.776425
1-10 Feb 1994,4.232001
11-20 Feb 1994,4.749352
21-28 Feb 1994,8.179018
1-10 Mar 1994,6.957812
11-20 Mar 1994,7.366778
21-31 Mar 1994,6.726268
1-10 Apr 1994,10.2242
11-20 Apr 1994,14.19019
21-30 Apr 1994,11.51285
1-10 May 1994,24.83874
11-20 May 1994,23.95265
21-31 May 1994,10.86603
1-10 Jun 1994,24.54666
11-20 Jun 1994,21.61774
21-30 Jun 1994,51.30676
1-10 Jul 1994,116.0972
11-20 Jul 1994,77.41766
21-31 Jul 1994,192.5696
1-10 Aug 1994,76.50854
11-20 Aug 1994,173.2151
21-31 Aug 1994,146.3509
1-10 Sep 1994,40.99928
11-20 Sep 1994,39.05013
21-30 Sep 1994,46.68498
1-10 Oct 1994,4.611753
11-20 Oct 1994,5.124063
21-31 Oct 1994,5.401606
1-10 Nov 1994,2.227236
11-20 Nov 1994,2.942758
21-30 Nov 1994,2.529131
1-10 Dec 1994,3.909391
11-20 Dec 1994,3.909746
21-31 Dec 1994,4.111997
1-10 Jan 1995,1.089084
11-20 Jan 1995,0.8462893
21-31 Jan 1995,1.600718
1-10 Feb 1995,4.237917
11-20 Feb 1995,5.495523
21-28 Feb 1995,6.530019
1-10 Mar 1995,5.499458
11-20 Mar 1995,6.950232
21-31 Mar 1995,10.78184
1-10 Apr 1995,14.26562
11-20 Apr 1995,15.91258
21-30 Apr 1995,15.07115
1-10 May 1995,18.18764
11-20 May 1995,12.18053
21-31 May 1995,36.23016
1-10 Jun 1995,16.1985
11-20 Jun 1995,13.05956
21-30 Jun 1995,27.36439
1-10 Jul 1995,53.40183
11-20 Jul 1995,105.8975
21-31 Jul 1995,186.5252
1-10 Aug 1995,85.76399
11-20 Aug 1995,117.3604
21-31 Aug 1995,100.3882
1-10 Sep 1995,30.02483
11-20 Sep 1995,21.75482
21-30 Sep 1995,13.91584
1-10 Oct 1995,3.661855
11-20 Oct 1995,6.209462
21-31 Oct 1995,2.838275
1-10 Nov 1995,12.84359
11-20 Nov 1995,2.175341
21-30 Nov 1995,2.421993
1-10 Dec 1995,4.064397
11-20 Dec 1995,11.55056
21-31 Dec 1995,4.053206
1-10 Jan 1996,1.913135
11-20 Jan 1996,1.544154
21-31 Jan 1996,2.693842
1-10 Feb 1996,3.334796
11-20 Feb 1996,3.493067
21-29 Feb 1996,3.09968
1-10 Mar 1996,19.43257
11-20 Mar 1996,8.352805
21-31 Mar 1996,35.85387
1-10 Apr 1996,23.035
11-20 Apr 1996,11.46583
21-30 Apr 1996,41.29654
1-10 May 1996,41.66325
11-20 May 1996,41.678
21-31 May 1996,35.68747
1-10 Jun 1996,68.31519
11-20 Jun 1996,45.79669
21-30 Jun 1996,35.75166
1-10 Jul 1996,107.09
11-20 Jul 1996,123.2272
21-31 Jul 1996,93.42426
1-10 Aug 1996,95.71347
11-20 Aug 1996,123.7627
21-31 Aug 1996,119.6346
1-10 Sep 1996,58.95285
11-20 Sep 1996,18.24052
21-30 Sep 1996,14.73107
1-10 Oct 1996,9.559715
11-20 Oct 1996,5.278193
21-31 Oct 1996,4.975534
1-10 Nov 1996,3.606527
11-20 Nov 1996,4.666251
21-30 Nov 1996,15.473
1-10 Dec 1996,1.852989
11-20 Dec 1996,2.456508
21-31 Dec 1996,3.119342
1-10 Jan 1997,1.362772
