Time,NDVI
Jul 1981,0.3632339
Jul 1982,0.2332581
Jul 1983,0.2295645
Jul 1984,0.4815404
Jul 1985,0.3541855
Jul 1986,0.5463468
Jul 1987,0.3868226
Jul 1988,0.3823549
Jul 1989,0.3956129
Jul 1990,0.4440645
Jul 1991,0.4169033
Jul 1992,0.3055484
Jul 1993,0.3380888
Jul 1994,0.3553871
Jul 1995,0.3954355
Jul 1996,0.5210081
Jul 1997,0.5302742
Jul 1998,0.3948065
Jul 1999,0.3928468
Jul 2000,0.3830968
Jul 2001,0.5583307
Jul 2002,0.4007097
Jul 2003,0.3616452
Jul 2004,0.3790887
Jul 2005,0.2998226
Jul 2006,0.3558307
