"","1","2","3"
"1981",45.714904,50,75
"1982",71.33662,50,75
"1983",75,50,75
"1984",69.7251,50,75
"1985",71.33662,50,75
"1986",71.33662,50,75
"1987",68.75474,43.75474,75
"1988",71.76442,50,75
"1989",67.20593,45.44151,75
"1990",68.10104,50,75
"1991",71.33662,50,75
"1992",68.10104,50,75
"1993",69.38461,50,75
"1994",68.10104,50,75
"1995",68.10104,50,75
"1996",75,50,75
"1997",75,50,75
"1998",71.76442,50,75
"1999",68.10104,50,75
"2000",71.76442,50,75
"2001",75,50,75
"2002",71.76442,50,75
"2003",69.3699,50,75
"2004",71.33662,50,75
"2005",68.10104,50,75
"2006",69.38263,50,75
"2007",73.90008,50,75
"2008",75,50,75
"2009",75,50,75
"2010",71.33662,50,75
"2011",73.76344,50,75
"2012",69.36461,50,75
"2013",37.91401,50,75
"2014",61.57635,47.23557,75
"2015",61.57635,47.23557,75
"2016",71.79629,50,75
"2017",64.34078,50,75
"2018",75,50,75
"2019",75,50,75
"2020",75,50,75
