"","1","2","3"
"1981",14,38,75
"1982",23,36,75
"1983",23,33,67
"1984",63,50,75
"1985",14,25,75
"1986",70,50,75
"1987",30,25,58
"1988",32,43,75
"1989",38,34,75
"1990",30,50,75
"1991",66,50,75
"1992",23,35,62
"1993",25,25,75
"1994",30,25,75
"1995",22,46,75
"1996",45,45,75
"1997",61,49,66
"1998",29,42,75
"1999",42,50,70
"2000",6,31,60
"2001",58,50,75
"2002",26,50,75
"2003",18,43,75
"2004",50,34,59
"2005",38,50,75
"2006",46,50,53
"2007",54,50,61
"2008",33,32,75
"2009",10,27,75
"2010",7,25,75
"2011",20,32,75
"2012",20,27,75
"2013",50,50,75
"2014",38,38,53
"2015",33,25,50
"2016",25,50,75
"2017",4,29,75
"2018",62,50,75
"2019",53,34,75
"2020",44.8461538461538,46.9230769230769,75
