Time,NDVI
Oct 1981,0.5669678
Oct 1982,0.5648468
Oct 1983,0.2826694
Oct 1984,0.3332258
Oct 1985,0.3866371
Oct 1986,0.5059355
Oct 1987,0.4623307
Oct 1988,0.5083549
Oct 1989,0.400371
Oct 1990,0.518742
Oct 1991,0.5089114
Oct 1992,0.5964274
Oct 1993,0.4840565
Oct 1994,0.5953226
Oct 1995,0.4730161
Oct 1996,0.420242
Oct 1997,0.3371371
Oct 1998,0.5157984
Oct 1999,0.5353468
Oct 2000,0.5688388
Oct 2001,0.4544274
Oct 2002,0.5752339
Oct 2003,0.4596775
Oct 2004,0.4247178
Oct 2005,0.3954678
Oct 2006,0.4772984
