"","1","2","3"
"1981",0,25,60
"1982",0,21,58
"1983",10,8,49
"1984",0,15,40
"1985",0,23,56
"1986",25,50,59
"1987",0,13,33
"1988",13,29,66
"1989",9,33,70
"1990",0,10,60
"1991",0,25,75
"1992",0,13,63
"1993",0,25,75
"1994",0,25,75
"1995",5,16,61
"1996",25,25,75
"1997",8,28,65
"1998",0,25,75
"1999",1,26,75
"2000",4,29,75
"2001",7,32,75
"2002",0,9,59
"2003",0,25,75
"2004",16,16,47
"2005",8,33,75
"2006",0,25,71
"2007",14,39,75
"2008",11,10,60
"2009",2,20,68
"2010",0,2,52
"2011",0,4,54
"2012",8,24,66
"2013",0,7,42
"2014",0,0,28
"2015",0,0,15
"2016",0,0,50
"2017",2,21,66
"2018",35,32,72
"2019",22,33,71
"2020",6.2051282051282,27.6666666666667,73.8717948717949
