Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.0212121212121212,0.0212121212121212,0,0.0212121212121212,0,0,0.0212121212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0
6,2.44444444444444,22,3.36797385620915,2.92679738562091,2.44444444444444,0,2.44444444444444,2.88562091503268,2.44444444444444,0.482352941176471,2.44444444444444,2.44444444444444,2.88562091503268,0,2.44444444444444,2.44444444444444,2.44444444444444,0,2.44444444444444,2.44444444444444,18.8444444444444,0,2.44444444444444,2.44444444444444,2.44444444444444,0,17.4444444444444,2.44444444444444,2.44444444444444,0,2.44444444444444,2.44444444444444,2.44444444444444,0,2.44444444444444,2.44444444444444,2.44444444444444
7,0,15.4,4.18235294117647,6.69663865546219,25.5,0,0,4.18235294117647,0,0,0,2.51428571428571,0,25.5,37.6,0,0,0,0,16.3,0,0,0,27,0,0,34.6,0,0,0,10.3,26.4,0,0,11.6,0,0
8,6.01714285714286,21,11.5314285714286,28.9,5.51428571428571,0,16.1,0,19.5,15,27.5,0,14.4,0,25.8,0,0,0,15,0,0,0,44.8,39.5,0,0,0,12.1,11.9,0,0,24.5,21,22.4,0,11.9,32.3
9,0,0,29.7857142857143,0,0,0,26.4,20,0,0,23.2,6.78571428571429,0,65.2,0,12.1,0,10.5,42.5,66.3,0,0,12.1,15.2,14.5,0,25.6,10.5,0,45.6,19.9,0,39.6,0,0,0,35
10,8.08571428571429,0,18.0588235294118,25.1,24.5,25.4,0,15.3,33.2,11.5,32.8,7.35882352941177,15.4445378151261,23.2,50.2,0,0,70.6,0,22.6,0,30.5,0,16.3,11.2,8.5,7.5,17.2,12.8,11.8,7.5,15.2,0,11.1,0,21.3,17.2
