"","1","2","3"
"1983",32.3,41.1,64.2
"1984",10.3,25,74.3
"1985",2.8,25,75
"1986",39.7342857142857,50,75
"1987",11.6027777777778,36.6027777777778,74.7
"1988",21,35.8,75
"1989",31.4453968253968,42.5,75
"1990",26.6,43.6,71.9
"1991",19.1,41.3,72.2
"1992",0,9.8,59.8
"1993",24.1,32.8,73.4
"1994",28.9,50,75
"1995",9.4,34.4,75
"1996",52.5,31.7,75
"1997",53.7,48.3,70.5
"1998",0,25,75
"1999",32.5,50,75
"2000",34.8,50,75
"2001",27.5,30.3,62.6
"2002",17.9,22.4,72.4
"2003",19.5,34.7,73.1
"2004",20.8,29.3,61.2
"2005",22.9,42.1,75
"2006",33.3,50,71.9
"2007",39.7,45.4,75
"2008",31.4,34.4,75
"2009",26.9,48.6,75
"2010",31.7,50,75
"2011",50,50,75
"2012",25,50,75
"2013",16.6,34.7,75
"2014",15.6,40.6,75
"2015",19.9,33.7,72.6
"2016",35.7,50,75
"2017",23.4,45.6,75
"2018",46.3,50,75
"2019",20.5,35.8,75
