Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0.655882352941176,2.68159663865546,0,0,0,24.2558823529412,0,0,0,2.02571428571428,0,22.3,0,0,0,0,0,18.7,0,0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2.3,0,5.52285714285714,0,3.22285714285714,0,0,0,0,0,16.3,0,32.5,0,16.2,0,0,0,0,0,0,0,33.6,0,0,0,15.2,25.7,16.3,0,0,15.2,0,22.3,0,0,0
9,0,0,2.64285714285715,0,0,0,36,0,0,0,0,2.64285714285715,27.4,46.3,0,0,0,0,0,0,0,0,0,0,0,0,29.1,0,0,0,0,0,0,0,0,0,0
10,4.74,4.3,10.2117647058824,0,4.8,9.9,4.3,3.7,37.6,0,8,3.71176470588235,8.45176470588235,9.6,20.8,0,0,66.6,0,5.4,2.8,23.9,0,6,4,16.3,13.4,7.1,3.4,0,2.6,3.7,6.2,4,3.2,10.6,3.4
11,5.5,15.7,0,19.6,19.6606060606061,12.7,17.4,0,21.9,8,11.7550505050505,4.2,26.8,4.7,0,5.46060606060606,19,43.7,0,0,9.1,13,11.6606060606061,15,0,22.5,0,19.3,11.9,20.7,16.5,16.3,8.1,19.3,10,0,5.5
