"","1","2","3"
"1981",7.7145852,30.564847,75
"1982",15.925331,34.120241,75
"1983",18.611252,34.120241,75
"1984",21.699333,39.56023,75
"1985",15.95799,34.120241,75
"1986",21.459832,34.120241,75
"1987",15.655199,29.548715,75
"1988",17.284621,34.120241,75
"1989",13.509438,31.671689,75
"1990",15.95799,34.120241,75
"1991",15.95799,34.120241,75
"1992",15.95799,34.120241,75
"1993",15.958775,34.120537,75
"1994",17.612209,35.77446,75
"1995",15.958286,34.120537,75
"1996",16.763078,34.120241,75
"1997",19.169666,34.120241,75
"1998",15.958226,34.120241,75
"1999",15.95799,34.120241,75
"2000",20.464707,38.4927,75
"2001",15.95799,34.120241,75
"2002",17.294983,34.120241,75
"2003",16.438519,34.395864,75
"2004",16.233613,34.395864,75
"2005",15.95799,34.120241,75
"2006",16.814034,34.671487,75
"2007",19.31655,34.120241,75
"2008",17.560244,34.395864,75
"2009",15.95799,34.120241,75
"2010",18.485228,36.44428,75
"2011",20.154331,34.671487,75
"2012",23.559639,41.72189,75
"2013",3.3488084,27.388747,75
"2014",10.973473,31.187439,74.94641
"2015",11.182963,31.241029,68.758
"2016",12.364034,32.107865,75
"2017",10.973473,31.241029,72.26121
"2018",12.965794,33.128605,75
"2019",11.188311,27.649679,71.40865
"2020",15.9041655282051,33.9021507948718,75
