Time,NDVI
Jul 1981,0.2848871
Jul 1982,0.1570968
Jul 1983,0.2676774
Jul 1984,0.3366532
Jul 1985,0.331121
Jul 1986,0.3792742
Jul 1987,0.2862016
Jul 1988,0.2109355
Jul 1989,0.3076613
Jul 1990,0.3440968
Jul 1991,0.2484355
Jul 1992,0.2604597
Jul 1993,0.3080887
Jul 1994,0.2409113
Jul 1995,0.2601048
Jul 1996,0.3413952
Jul 1997,0.3106774
Jul 1998,0.2756613
Jul 1999,0.2281371
Jul 2000,0.2292984
Jul 2001,0.3059033
Jul 2002,0.2157339
Jul 2003,0.1727178
Jul 2004,0.2485162
Jul 2005,0.3021936
Jul 2006,0.2832016
