"","1","2","3"
"1981",50.702031,50,75
"1982",61.76978,42.58768,75
"1983",61.20648,42.58768,75
"1984",66.36469,50,75
"1985",62.8009,50,75
"1986",69.1821,50,75
"1987",72.11184,47.11184,75
"1988",75,50,75
"1989",75,50,75
"1990",62.8009,50,75
"1991",75,50,75
"1992",55.38858,42.58768,75
"1993",75,50,75
"1994",68.6188,50,75
"1995",62.8009,50,75
"1996",75,50,75
"1997",75,50,75
"1998",68.6188,50,75
"1999",62.8009,50,75
"2000",69.26922,50,75
"2001",70.10128,50,75
"2002",67.64619,48.46409,75
"2003",69.1821,50,75
"2004",65.9847,50,75
"2005",65.97143,50,75
"2006",75,50,75
"2007",69.1821,50,75
"2008",75,50,75
"2009",70.7282,50,75
"2010",75,50,75
"2011",70.72176,50,75
"2012",70.803,50,75
"2013",53.55224,50,75
"2014",69.3408,50,75
"2015",64.97204,42.2823,75
"2016",72.68974,50,75
"2017",75,50,75
"2018",75,50,75
"2019",75,50,75
"2020",75,50,75
