Time,NDVI
Oct 1981,0.3657143
Oct 1982,0.3837281
Oct 1983,0.2891527
Oct 1984,0.3067788
Oct 1985,0.2922232
Oct 1986,0.3460231
Oct 1987,0.3366511
Oct 1988,0.32721
Oct 1989,0.3237038
Oct 1990,0.2859217
Oct 1991,0.3526452
Oct 1992,0.4262199
Oct 1993,0.3235306
Oct 1994,0.4516498
Oct 1995,0.3316511
Oct 1996,0.3819447
Oct 1997,0.3190211
Oct 1998,0.4285287
Oct 1999,0.4395451
Oct 2000,0.4435484
Oct 2001,0.3948144
Oct 2002,0.3774339
Oct 2003,0.3821594
Oct 2004,0.3003904
Oct 2005,0.3272949
Oct 2006,0.3476307
