Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0.234746055555555,0,0.0755666896825397,0.0439552162162162,0,0,0.0357108285714286,0.0357108285714286,0,0,0,0,0,0,0,1.249879,10.077201,0,0.194890194444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.198163044594594,0.0186248108108108,0.132375147297297,0,0,0,0,0,0,2.091988,0,0,0,0.689118,0,3.882704,0,0,0,4.325903,0,0,0,0,0.5565186,0,0,0,0,0,0,0.7853632,0,0,0,0,0
3,0.0977442068253968,0,1.058647,0,0,0,0,0.0519710891891892,0.0294068611111111,1.8417835,0.0277639457142857,0,0,0,0,0.9717381,0.0277639457142857,0,0,0,0,0.0405734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0.0277452694444444,0,0,0,0,0.0538652972972973,0.139614685735736,0,0.6774091,0,0.0133296027777778,0,0.4798657,0,2.4785548,0,0,0,0,0,0,0,0,0,0,0,0,1.993016,0,0,0,0,0,1.4888389,0,0
5,0.260504162184874,0.493514235294117,0.386037058823529,0.153026985714286,0,0,0,0.536539643402225,0.386037058823529,0,0.276004610833523,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2544125,0,0.3526777,0,0,0,0,4.63679,0,0,3.364331,0,16.5935286
6,0.256269,2.56269,0.886653189322179,4.30763862857143,1.00543232777778,13.811269,0.256269,0.764785580463321,0.256269,0,0.256269,3.926294,3.632699,1.1932,0.256269,0.9397935,0.256269,0,0.49277606,0.256269,0.256269,0,0.256269,0.256269,0.256269,0,2.568593,0.256269,0.256269,0,0.256269,0.256269,0.256269,7.149713,0.256269,0.6459563,0.256269
7,0,0,0.647394481746032,0.168350138888889,20.7737823428571,0,0.0386839189189189,0,0,0,0,1.6368991,0,9.752049,0,0.479044342857143,0,0.304193,0,0,0,0,0,5.296704,0,0,0,0,0,0,5.450139,9.59481,0,0,0,0,0
8,9.041308,0,0.459821675675676,4.709483,1.2793321054054,0,0,0,0,0,0,0,15.1608797,2.347788,9.698556,0.250071051351351,0,0,0,0,0,0,30.636769,9.1226817,0,0,8.803621,9.321382,19.9719655,0,2.844512,19.9997679,0.4490079,1.129609,0,3.448402,0
9,0.101743752777778,0,5.1318614286036,0,4.4846561,0.677172945945946,19.236257,0,0,0.2189982,0.149715805555556,2.95584,22.53458,37.43204,0.7394258,0,6.159068,0,0,9.2108341,0,0.398598,10.85926,0.4055035,11.85499,0,4.519831,6.819981,0,0,1.1891376,0,3.438833,0,0,0,0
10,60.3532116666667,2.130289,31.0589695891892,3.79188708333333,5.218517,1.607529,2.02758358108108,0.301194291891892,17.017136,0,3.300327,0.110377272972973,2.3160935,0,16.001306,4.9328976,0,41.510474,0,5.075625,0,5.578585,0,80.753376,3.973281,24.928115,4.778173,0,0.5838418,0.9946573,0,7.5727542,0,3.660575,0,4.6783966,4.1740932
11,1.998017,6.8466114,3.7013537,23.9250352,242.46887,8.525836,23.9115979361111,0,0,3.981021,22.3886848055556,6.3350879,3.5557644,8.414666,0,0.0185344277777778,0,19.63377,0,0,0,0,0.281029313888889,0,0,12.99322,0,7.8199934,0,2.3449754,14.337394,0,0,2.59586,0,0.540709,7.5048987
12,6.2742974661718,0,7.07053220966386,18.7856892,1.44949074722223,0.3034214,2.566819172521,16.874165,0,0.689518,43.160782,7.022137,16.438157,0,1.6841358,0,8.838312,12.57035,14.11914,0,0,0,6.242429,0.2275124,7.1282204,7.307431,0,11.0455789,11.3887932,0.3358837,0,23.836601,0,6.970751,22.846863,2.588402,4.786913
13,4.453455,5.005298,15.5036209669841,2.24968894444444,10.95855,0,0,0,27.281768,30.139394,3.780757,7.063468,6.016269,9.574965,4.43429701142857,11.224987,0,8.635832,8.191721,1.006061,0,0.2810213,0,8.6241164,2.2894344,17.435885,0,30.562481,14.79493,9.01252,3.584638,4.24312,21.600268,5.0673142,14.362575,6.269148,0
14,16.699964,16.703975,7.62197601428571,2.37202225873015,46.170211,4.661422,2.05377991666667,0,0,2.543167,8.41326,9.1457388,11.520035,53.4320426,2.34465,1.159738,0,0,0,2.79408,0,0,4.756118,0,9.943165,18.860746,0,1.047732,15.110576,0,8.64082,40.783913,0,13.91387,28.05202,0,9.271095
15,1.807574,5.704258,0,2.744872,143.698507,0,2.51485452777778,0,6.133989,0,8.710249,0,17.922058,51.190135,26.44149,1.5612867,0,0,0,0,0,0,26.826743,0,0,0,0,4.540846,42.333322,4.2947,0,13.05595,4.996096,4.6702979,0,7.145663,4.42793
16,50.3418981,1.098022,0,0,14.962427,26.249966,3.030489,0,4.04694,0,60.4187456388889,40.233606,0,30.137678,16.099496,6.745584,0,2.378688,0,0.3372079,0,0,0,0,0,0,0,55.403989,0,0,0,0,0,0,7.849414,0,54.94383
