"","1","2","3"
"1983",33,33,73.9
"1984",24.4,25,75
"1985",26.8,34.2,75
"1986",66.5885714285714,50,75
"1987",75,50,75
"1988",68,43,75
"1989",66.4357936507936,50,75
"1990",40.3,47.5,75
"1991",60.3,47.1,75
"1992",11.3,32.2,70.9
"1993",74.9,50,75
"1994",57,50,75
"1995",26.7,43.1,75
"1996",75,50,75
"1997",62.6,50,75
"1998",49.2,49.2,75
"1999",45.2,50,75
"2000",43.9,50,75
"2001",61.4,50,75
"2002",37.7,35.3,75
"2003",62.3,50,75
"2004",37,50,75
"2005",25,50,75
"2006",44.3,50,75
"2007",70,50,75
"2008",75,50,75
"2009",42.3,50,75
"2010",75,50,75
"2011",50,50,75
"2012",42.2,50,75
"2013",38.9,50,75
"2014",22.3,47.3,75
"2015",32.2,25,75
"2016",50,50,75
"2017",37.4,50,75
"2018",74.5,50,75
"2019",75,50,75
