Time,precipitation
1-10 Jan 1981,0.5558524
11-20 Jan 1981,0.5485032
21-31 Jan 1981,0.5772175
1-10 Feb 1981,0.0
11-20 Feb 1981,0.161598
21-28 Feb 1981,1.039412
1-10 Mar 1981,5.538045
11-20 Mar 1981,13.09591
21-31 Mar 1981,20.695
1-10 Apr 1981,6.982178
11-20 Apr 1981,11.19431
21-30 Apr 1981,7.899088
1-10 May 1981,4.197632
11-20 May 1981,22.75402
21-31 May 1981,5.86363
1-10 Jun 1981,3.129088
11-20 Jun 1981,10.19404
21-30 Jun 1981,20.64969
1-10 Jul 1981,140.4886
11-20 Jul 1981,63.84941
21-31 Jul 1981,72.13049
1-10 Aug 1981,62.31885
11-20 Aug 1981,135.7565
21-31 Aug 1981,97.66032
1-10 Sep 1981,23.64509
11-20 Sep 1981,19.63259
21-30 Sep 1981,12.17637
1-10 Oct 1981,17.62903
11-20 Oct 1981,4.285404
21-31 Oct 1981,4.032602
1-10 Nov 1981,3.032274
11-20 Nov 1981,1.710821
21-30 Nov 1981,2.586993
1-10 Dec 1981,0.5325457
11-20 Dec 1981,0.3321345
21-31 Dec 1981,0.3430366
1-10 Jan 1982,0.9799937
11-20 Jan 1982,1.125018
21-31 Jan 1982,0.6001998
1-10 Feb 1982,0.0
11-20 Feb 1982,0.1855462
21-28 Feb 1982,1.877995
1-10 Mar 1982,25.57831
11-20 Mar 1982,12.92541
21-31 Mar 1982,6.061271
1-10 Apr 1982,25.48026
11-20 Apr 1982,12.38435
21-30 Apr 1982,13.67487
1-10 May 1982,11.86599
11-20 May 1982,12.42857
21-31 May 1982,8.167877
1-10 Jun 1982,5.843925
11-20 Jun 1982,19.6897
21-30 Jun 1982,7.365759
1-10 Jul 1982,22.77678
11-20 Jul 1982,30.21325
21-31 Jul 1982,83.11319
1-10 Aug 1982,43.63495
11-20 Aug 1982,118.6975
21-31 Aug 1982,72.7227
1-10 Sep 1982,16.71467
11-20 Sep 1982,6.322119
21-30 Sep 1982,10.15497
1-10 Oct 1982,17.96614
11-20 Oct 1982,9.297068
21-31 Oct 1982,2.870786
1-10 Nov 1982,1.506487
11-20 Nov 1982,1.406328
21-30 Nov 1982,2.873653
1-10 Dec 1982,0.626835
11-20 Dec 1982,0.2901658
21-31 Dec 1982,0.378128
1-10 Jan 1983,0.4420997
11-20 Jan 1983,0.5685581
21-31 Jan 1983,0.63555
1-10 Feb 1983,0.0
11-20 Feb 1983,0.2396853
21-28 Feb 1983,1.432748
1-10 Mar 1983,3.373327
11-20 Mar 1983,4.724954
21-31 Mar 1983,3.085141
1-10 Apr 1983,3.86735
11-20 Apr 1983,3.004982
21-30 Apr 1983,10.54728
1-10 May 1983,9.126884
11-20 May 1983,19.43275
21-31 May 1983,8.117064
1-10 Jun 1983,27.55514
11-20 Jun 1983,7.355371
21-30 Jun 1983,9.248952
1-10 Jul 1983,12.03729
11-20 Jul 1983,32.24566
21-31 Jul 1983,97.62453
1-10 Aug 1983,80.11967
11-20 Aug 1983,47.28595
21-31 Aug 1983,114.9686
1-10 Sep 1983,33.55148
11-20 Sep 1983,27.24607
21-30 Sep 1983,16.28349
1-10 Oct 1983,4.660744
11-20 Oct 1983,4.494123
21-31 Oct 1983,3.568512
1-10 Nov 1983,3.05047
11-20 Nov 1983,4.638957
21-30 Nov 1983,2.111414
1-10 Dec 1983,0.5399995
11-20 Dec 1983,0.2607439
21-31 Dec 1983,0.3209847
1-10 Jan 1984,0.4830147
11-20 Jan 1984,0.532581
21-31 Jan 1984,0.6047851
1-10 Feb 1984,0.0
11-20 Feb 1984,0.1639986
21-29 Feb 1984,1.923439
1-10 Mar 1984,6.219916
11-20 Mar 1984,7.69447
21-31 Mar 1984,5.78341
1-10 Apr 1984,4.881862
11-20 Apr 1984,9.895817
21-30 Apr 1984,3.9596
1-10 May 1984,3.638189
11-20 May 1984,6.893987
21-31 May 1984,7.3515
1-10 Jun 1984,12.54539
11-20 Jun 1984,7.934368
21-30 Jun 1984,24.82657
1-10 Jul 1984,52.32648
11-20 Jul 1984,61.88838
21-31 Jul 1984,68.31541
1-10 Aug 1984,70.23921
11-20 Aug 1984,62.16502
21-31 Aug 1984,16.10023
1-10 Sep 1984,33.01349
11-20 Sep 1984,23.28458
21-30 Sep 1984,14.52552
1-10 Oct 1984,4.455414
11-20 Oct 1984,4.047573
21-31 Oct 1984,3.297534
1-10 Nov 1984,3.234261
11-20 Nov 1984,2.78719
21-30 Nov 1984,1.838394
1-10 Dec 1984,0.9578071
11-20 Dec 1984,0.4497398
21-31 Dec 1984,0.547143
1-10 Jan 1985,0.7440469
11-20 Jan 1985,0.8572108
21-31 Jan 1985,1.076724
1-10 Feb 1985,0.0
11-20 Feb 1985,0.3097026
21-28 Feb 1985,1.83471
1-10 Mar 1985,14.69577
11-20 Mar 1985,5.134508
21-31 Mar 1985,24.06515
1-10 Apr 1985,27.68317
11-20 Apr 1985,12.44666
21-30 Apr 1985,19.63339
1-10 May 1985,21.71194
11-20 May 1985,12.18059
21-31 May 1985,10.57619
1-10 Jun 1985,8.213667
11-20 Jun 1985,45.41891
21-30 Jun 1985,8.80244
1-10 Jul 1985,41.1868
11-20 Jul 1985,72.34202
21-31 Jul 1985,80.31689
1-10 Aug 1985,66.33492
11-20 Aug 1985,63.18378
21-31 Aug 1985,96.31741
1-10 Sep 1985,37.83978
11-20 Sep 1985,11.03324
21-30 Sep 1985,4.233729
1-10 Oct 1985,3.25679
11-20 Oct 1985,2.409442
21-31 Oct 1985,2.364558
1-10 Nov 1985,2.812576
11-20 Nov 1985,2.576201
21-30 Nov 1985,1.29764
1-10 Dec 1985,0.6240178
11-20 Dec 1985,0.2771956
21-31 Dec 1985,0.3436556
1-10 Jan 1986,0.5234143
11-20 Jan 1986,0.5530335
21-31 Jan 1986,0.645394
1-10 Feb 1986,0.0
11-20 Feb 1986,0.2326431
21-28 Feb 1986,1.209957
1-10 Mar 1986,4.53803
11-20 Mar 1986,3.467132
21-31 Mar 1986,4.330788
1-10 Apr 1986,6.890992
11-20 Apr 1986,7.822817
21-30 Apr 1986,4.240785
1-10 May 1986,5.708954
11-20 May 1986,15.2003
