T2,MODIS HAIN ET
Oct 2000,18.0
Oct 2001,6.1
Oct 2002,1.0
Oct 2003,48.1
Oct 2004,3.6
Oct 2005,57.3
Oct 2006,47.0
Oct 2007,68.8
Oct 2008,49.6
Oct 2009,35.3
Oct 2010,58.8
Oct 2011,20.8
Oct 2012,25.7
Oct 2013,34.8
Oct 2014,49.3
