Time,NDVI
Jul 1981,0.2658952
Jul 1982,0.1631452
Jul 1983,0.1181129
Jul 1984,0.2104274
Jul 1985,0.2503226
Jul 1986,0.3850565
Jul 1987,0.297879
Jul 1988,0.2030807
Jul 1989,0.2575726
Jul 1990,0.2505887
Jul 1991,0.1563871
Jul 1992,0.2062823
Jul 1993,0.2754274
Jul 1994,0.2551048
Jul 1995,0.2272903
Jul 1996,0.3547178
Jul 1997,0.330371
Jul 1998,0.2131694
Jul 1999,0.2217339
Jul 2000,0.2239597
Jul 2001,0.2930726
Jul 2002,0.3184032
Jul 2003,0.2152419
Jul 2004,0.2618307
Jul 2005,0.2672984
Jul 2006,0.2744597
