"","1","2","3"
"1981",38.35259,50,75
"1982",51.42508,42.79395,75
"1983",67.78953,42.79395,75
"1984",63.46513,50,75
"1985",57.27496,42.79395,75
"1986",64.48101,50,75
"1987",62.55263,37.55263,75
"1988",57.49698,42.79395,75
"1989",43.2091,39.02506,75
"1990",46.97799,42.79395,75
"1991",64.48101,50,75
"1992",54.18404,50,75
"1993",48.35254,43.16608,75
"1994",54.18404,50,75
"1995",47.35012,43.16608,75
"1996",67.79395,42.79395,75
"1997",75,50,75
"1998",56.67709,42.79395,75
"1999",54.18404,50,75
"2000",64.70303,50,75
"2001",58.58728,50,75
"2002",61.6191,50,75
"2003",54.18404,50,75
"2004",55.67196,50,75
"2005",54.18404,50,75
"2006",54.91657,49.25081,75
"2007",64.48101,50,75
"2008",71.35994,46.35994,75
"2009",64.7247,47.63659,75
"2010",51.40907,44.40817,75
"2011",63.07437,50,75
"2012",54.18404,50,75
"2013",39.84176,50,75
"2014",47.17535,41.8676,75
"2015",49.17258,43.86483,75
"2016",66.32312,50,75
"2017",55.30775,50,75
"2018",75,50,75
"2019",75,50,75
"2020",67.5932792307692,50,75
