Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.482352941176471,0,0,0.397142857142857,0,0,0.482352941176471,0.482352941176471,0,0,0,0,0,0,16.4,0,0.397142857142857,0,0,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.590909090909091,0.590909090909091,0,0.590909090909091,0,0,0.590909090909091,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,1.14705882352941,1.14705882352941,0,0,0,25.6,0,1.14705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0
7,0,0,3.69117647058824,6.12831932773109,93.1,0,30,3.69117647058824,0,0,0,2.43714285714286,0,0,0,0,0,0,0,16.2,0,0,0,0,0,0,0,0,0,17.5,0,37.8,0,0,0,0,16.2
8,7.07714285714286,0,11.6857142857143,63.1,4.60857142857143,16.1,79.5,0,0,16,0,32.7,0,0,0,0,0,0,20.8,0,0,0,37.2,48.4,0,0,0,14.9,13.7,0,0,49.3,0,0,17.3,0,0
9,0,0,7.89142857142857,0,38.1,27.2,59.7,40.9,0,19.2,14.3,7.89142857142857,0,85.7,18.9,16.8,0,0,0,32.7,0,51,0,31.4,34.3,0,30.5,0,0,0,0,0,0,0,0,0,0
10,15.04,0,15.2352941176471,28.9,30.9,16.3,14.3,36.1,13.5,12.9,21,7.93529411764706,16.0752941176471,5.1,67.4,0,0,32,10.5,31.8,0,60.1,0,17,15.2,20.7,15.5,15.5,8,10.9,0,14.3,0,14.2,0,14.6,13.8
