"","1","2","3"
"1983",40.1,39.4,75
"1984",63.6,50,75
"1985",18.2,32.7,75
"1986",75,50,75
"1987",74.1944444444444,49.1944444444444,75
"1988",42.9,33.9,75
"1989",66.5,48.3,75
"1990",34.3,50,75
"1991",62.5,50,75
"1992",57.4,48.5,75
"1993",75,50,75
"1994",63.5,50,75
"1995",53.6,50,75
"1996",59,34,75
"1997",75,50,75
"1998",59.5,50,75
"1999",36.9,50,75
"2000",60.5,50,75
"2001",67,50,75
"2002",60,50,75
"2003",67.8,50,75
"2004",34.5,50,75
"2005",30.1,50,75
"2006",75,50,75
"2007",74.7,50,75
"2008",66.2,41.2,75
"2009",62.7,48.4,75
"2010",72.5,50,75
"2011",69.6,50,75
"2012",50.9,50,75
"2013",71.7,50,75
"2014",34.4,39.1,75
"2015",65.3,50,75
"2016",75,50,75
"2017",46,47,75
"2018",75,50,75
"2019",75,50,75
