Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.608823529411765,0,0,0,0,0,0.608823529411765,0.608823529411765,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.406451612903226,0.406451612903226,0.406451612903226,0.406451612903226,0,0,0,0.406451612903226,0,0,0,0.406451612903226,0,0,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.630303030303031,0.630303030303031,0,0.630303030303031,0,0,0.630303030303031,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,1.08823529411765,1.08823529411765,0,0,0,22,0,1.08823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
7,0,21.4,5.70588235294117,8.09731092436975,103.4,0,27.9,5.70588235294117,0,14.1,0,2.39142857142857,0,0,0,0,0,0,0,21.3,0,0,0,0,0,0,15.3,0,0,14.1,0,14.1,0,0,0,0,46.1
8,4.70571428571429,0,9.17714285714286,45.9,4.47142857142857,0,52.1,0,15.7,22.7,0,23.8,0,0,15.7,0,0,0,19.7,13.7,11.6,0,44.2,0,0,0,0,0,0,0,0,45.5,10.6,0,0,0,0
9,0,0,24.3485714285714,13.6,13.6,22.9,36.4,23.2,0,31.5,0,6.14857142857143,18.2,79.2,0,28.5,0,0,0,0,0,47,0,41.7,20.5,0,0,0,0,0,0,0,0,0,0,0,13.6
10,7.7742857142857,0,13.3970588235294,28.1,23.3,16.7,11.5,29.4,4.9,0,11.6,7.0970588235294,14.8713445378151,18.9,70.6,0,0,44.2,13.2,31.8,0,54.7,0,14.6,12.4,17.8,11.2,14.5,9.5,11.1,5.3,18.1,0,15.1,0,12.9,5.7
