Time,NDVI
Oct 1981,0.6086935
Oct 1982,0.6444516
Oct 1983,0.5571452
Oct 1984,0.5187339
Oct 1985,0.5674919
Oct 1986,0.5505565
Oct 1987,0.490121
Oct 1988,0.5875484
Oct 1989,0.5978468
Oct 1990,0.6192984
Oct 1991,0.6202178
Oct 1992,0.5870162
Oct 1993,0.4940162
Oct 1994,0.6107581
Oct 1995,0.5607823
Oct 1996,0.4086694
Oct 1997,0.3924355
Oct 1998,0.5477742
Oct 1999,0.5954839
Oct 2000,0.4598145
Oct 2001,0.4993387
Oct 2002,0.5239677
Oct 2003,0.5779678
Oct 2004,0.5288468
Oct 2005,0.5450323
Oct 2006,0.52325
