Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.406451612903226,0.406451612903226,0.406451612903226,0.406451612903226,0,0,0,0.406451612903226,0,0,0,0.406451612903226,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,12.6,0.996969696969697,0.996969696969697,0,0.996969696969697,0,0,0.996969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,23.9,3.62941176470588,3.65512605042017,19,0,0,3.62941176470588,0,0,0,0.0257142857142857,0,0,0,0,0,0,0,16.6,14.1,0,0,0,0,0,15.4,0,0,0,0,21.2,0,0,0,0,14.1
8,3.37428571428571,0,7.44857142857143,18.5,4.07428571428572,0,0,0,0,0,21.2,0,0,0,0,0,0,0,0,0,15.8,0,61.3,0,0,0,0,23.9,0,0,15.8,74.9,0,0,0,0,29.3
9,0,0,2.42,0,0,0,0,0,0,0,13.4,2.42,18,84.3,0,29.3,0,0,0,15.7,0,0,0,0,17.1,0,22.5,0,0,0,0,0,0,0,0,0,18
10,4.54857142857143,0,8.01764705882353,3.7,12,8.7,3,3.9,19.7,4.4,10.6,4.11764705882353,8.66621848739497,13.2,39.2,0,0,43.6,11,17.4,0,20.7,0,7.2,4,20.5,6.2,9.3,0,5.6,3.7,6.4,0,7.6,0,4.9,8.8
11,9.5,6.8,4.4,10.6,11.1212121212121,9.2,17.4,0,12.2,9.5,10.3184343434343,11.7,17.9,10.3,9.6,10.5212121212121,8.1,33,0,3.1,2.7,12.4,11.1212121212121,17.7,21.4,28.3,5.9,9.2,0,11.7,5.5,16.6,2.5,4.7,10.9,0,15.9
12,11.6,3.5,29.1,6,8.85142857142857,0,6.15142857142857,33.1,2.9,26.7,38.6,10,8.3,31.9,13.8,15,10.1,16.2,5.2,0,7.3,17,15.1,4.5,10.4,19.4,10.2,15.4,7,0,11.8,39,0,8.3,29.9,3.8,9.2
13,24.2,5,11.0151515151515,10.4,17.4,11.9,0,5.6,53.5151515151515,15.8,21.883722943723,42,29,38.6,15.5,17.3151515151515,3.2,22.8,9.2,0,0,0,32.5,30,7.2,58.4,0,64.3,9.5,17.1,7.3,45.1,62.4,62.3,36.4,10.8685714285714,12
14,31.9,34.8,27.1,20.6888888888889,70.4,5,37.6,0,23.1,15.5,30.8,12.5,2.5,49.7,44.2,37.7,0,3.8,11.9,7.4,0,0,5.8,17.4,0,33.6,0,4.1,36.2,8.1,26.7,51.8,7.4,33.7,64.3,2.5,7.3
15,31.2,28.5,43.8,22.8457142857143,103.9,4.3,13.7457142857143,5.7,13,0,33.9,0,34,81.5,71.7,29.8,13.7,12.6,16.6,6.4,14.7,0,32.6,39.9,29.9,17,0,12,76.1,17.6,23,81.6,59,16.2,25.3,36.3,38.3
16,41,12.2,5.8,24.0971428571429,24.9,44.3,26.1276984126984,0,0,18.6,39.9,38.7,21.3,74.9,123.7,35.8,9.6,35.6,19.3,10.2,12,0,20.7,19.9,20.6,38.8,53,25.7,28.3,17.4,0,8.6,13.4,18.8,6.2,36.9,40.4
17,13.3,41.7,42.9,50.6,72.7,30.5,20.5,16.1,47.4,9.9,26.2,18.1,8.6,84.2,46.8,16.2,0,10.5,34.4,50.5,11.3,29.7,29.7,25.9,77.3,66.3,60.2,48.8,66.3,24.7,24.7,18.5,51.7,30.9,8,50.7,62.6
