Time,NDVI
Jul 1981,0.358629
Jul 1982,0.3288307
Jul 1983,0.2553791
Jul 1984,0.5070081
Jul 1985,0.4430081
Jul 1986,0.4144355
Jul 1987,0.4888952
Jul 1988,0.3255323
Jul 1989,0.4594517
Jul 1990,0.3757823
Jul 1991,0.4139194
Jul 1992,0.3198791
Jul 1993,0.3581855
Jul 1994,0.4588065
Jul 1995,0.4216048
Jul 1996,0.436242
Jul 1997,0.4799436
Jul 1998,0.4099355
Jul 1999,0.2192742
Jul 2000,0.3347097
Jul 2001,0.4959677
Jul 2002,0.498992
Jul 2003,0.3579194
Jul 2004,0.5403306
Jul 2005,0.3927581
Jul 2006,0.5143065
