Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.0181818181818182,0.0181818181818182,0,0.0181818181818182,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0
6,1.44444444444444,13,2.00032679738562,1.44444444444444,1.44444444444444,0,1.44444444444444,2.00032679738562,1.44444444444444,0,1.44444444444444,1.44444444444444,2.00032679738562,0,1.44444444444444,1.44444444444444,1.44444444444444,0,1.44444444444444,1.44444444444444,1.44444444444444,0,1.44444444444444,1.44444444444444,1.44444444444444,0,20.3444444444444,1.44444444444444,1.44444444444444,0,1.44444444444444,1.44444444444444,1.44444444444444,0,1.44444444444444,1.44444444444444,1.44444444444444
7,0,21.2,3.56470588235294,4.96756302521008,0,0,0,3.56470588235294,0,0,0,1.40285714285714,0,29.6,22.8,0,0,0,0,26.8,0,0,0,26.3,0,0,0,0,0,0,0,43.6,0,0,0,0,0
8,4.06285714285715,13.7,8.06571428571429,34.7,4.00285714285714,0,22.8,0,0,0,0,0,45.6,0,13.7,0,0,0,15.8,0,0,0,57.7,0,0,0,17.9,14.8,0,0,0,29.8,0,0,0,0,15.8
9,0,0,3.69714285714286,0,0,0,36.8,0,0,0,10.8,3.69714285714286,12.4,57.4,0,0,0,0,0,52.4,20.2,0,0,0,21.4,0,9.9,0,0,13.2,0,0,0,20.2,0,0,0
10,1.30857142857143,0,2.62352941176471,3.7,4.4,3.2,0,2.9,3.9,1.6,4,1.62352941176471,2.93210084033614,3.3,8.1,0,0,21.7,0,6,0,8.5,0,4,4.2,2.8,1.9,3.6,1.5,0.8,1.3,0.8,0,4,0,1.5,2.3
