"","1","2","3"
"1981",38.68669,50,75
"1982",48.8793,38.09688,75
"1983",49.48488,38.09688,75
"1984",51.78971,48.05335,75
"1985",36.51628,38.09688,75
"1986",62.0314,50,75
"1987",59.64365,34.64365,75
"1988",61.85765,38.09688,75
"1989",48.4194,50,75
"1990",36.51628,38.09688,75
"1991",68.72996,50,75
"1992",48.88905,38.09688,75
"1993",57.89845,46.15353,75
"1994",51.22167,46.15353,75
"1995",48.4194,50,75
"1996",75,50,75
"1997",75,50,75
"1998",62.59286,44.75772,75
"1999",48.4194,50,75
"2000",54.02489,50,75
"2001",56.23438,50,75
"2002",51.57675,45.76872,75
"2003",62.0314,50,75
"2004",46.8063,48.3869,75
"2005",57.36002,48.0408,75
"2006",51.51259,50,75
"2007",52.50405,43.34253,75
"2008",63.12352,44.47461,75
"2009",49.49392,50,75
"2010",73.17075,50,75
"2011",59.16463,50,75
"2012",49.45047,50,75
"2013",43.47641,50,75
"2014",42.45303,41.09865,75
"2015",41.75439,36.6668,75
"2016",60.74198,50,75
"2017",53.26686,50,75
"2018",75,50,75
"2019",74.05836,50,75
"2020",62.2577084615385,50,75
