"","1","2","3"
"1981",48,50,75
"1982",69,50,75
"1983",39,25,75
"1984",71,50,75
"1985",50,50,75
"1986",75,50,75
"1987",73,50,75
"1988",44,29,75
"1989",71,46,75
"1990",22,47,75
"1991",50,50,75
"1992",25,43,68
"1993",10,25,75
"1994",75,50,75
"1995",51,50,75
"1996",61,36,75
"1997",75,50,75
"1998",34,50,75
"1999",25,50,75
"2000",66,50,75
"2001",75,50,75
"2002",55,50,75
"2003",45,50,75
"2004",50,50,75
"2005",47,50,75
"2006",25,50,75
"2007",75,50,75
"2008",74,49,75
"2009",70,49,75
"2010",52,42,75
"2011",50,50,75
"2012",51,50,75
"2013",59,50,75
"2014",49,50,75
"2015",62,50,75
"2016",50,50,75
"2017",38,50,75
"2018",75,50,75
"2019",75,50,75
"2020",73.6410256410256,50,75
