Time,NDVI
Oct 1981,0.6309758
Oct 1982,0.6462661
Oct 1983,0.5515888
Oct 1984,0.4930968
Oct 1985,0.5246452
Oct 1986,0.5319033
Oct 1987,0.5223468
Oct 1988,0.5411855
Oct 1989,0.5790485
Oct 1990,0.5837258
Oct 1991,0.5776936
Oct 1992,0.6163548
Oct 1993,0.4902339
Oct 1994,0.6614678
Oct 1995,0.5157743
Oct 1996,0.4185484
Oct 1997,0.430121
Oct 1998,0.5217823
Oct 1999,0.5826694
Oct 2000,0.3482662
Oct 2001,0.472621
Oct 2002,0.5119355
Oct 2003,0.5405322
Oct 2004,0.4800565
Oct 2005,0.5015323
Oct 2006,0.4867662
