Time,precipitation
1-10 Jan 1981,1.221878
11-20 Jan 1981,1.203989
21-31 Jan 1981,1.72171
1-10 Feb 1981,3.904696
11-20 Feb 1981,3.255069
21-28 Feb 1981,2.354382
1-10 Mar 1981,6.30472
11-20 Mar 1981,11.01796
21-31 Mar 1981,19.75776
1-10 Apr 1981,4.680333
11-20 Apr 1981,7.367342
21-30 Apr 1981,20.15229
1-10 May 1981,4.88881
11-20 May 1981,9.29745
21-31 May 1981,7.257682
1-10 Jun 1981,7.503159
11-20 Jun 1981,12.62395
21-30 Jun 1981,41.00859
1-10 Jul 1981,96.19638
11-20 Jul 1981,120.0501
21-31 Jul 1981,154.513
1-10 Aug 1981,124.2718
11-20 Aug 1981,121.963
21-31 Aug 1981,108.1514
1-10 Sep 1981,20.9546
11-20 Sep 1981,26.07858
21-30 Sep 1981,21.09258
1-10 Oct 1981,16.32016
11-20 Oct 1981,2.971453
21-31 Oct 1981,4.34062
1-10 Nov 1981,3.496523
11-20 Nov 1981,2.324332
21-30 Nov 1981,5.899877
1-10 Dec 1981,2.05292
11-20 Dec 1981,2.692242
21-31 Dec 1981,2.649147
1-10 Jan 1982,4.551962
11-20 Jan 1982,1.994508
21-31 Jan 1982,2.007083
1-10 Feb 1982,3.394095
11-20 Feb 1982,8.551867
21-28 Feb 1982,2.733014
1-10 Mar 1982,12.34552
11-20 Mar 1982,5.552156
21-31 Mar 1982,2.574196
1-10 Apr 1982,6.856978
11-20 Apr 1982,8.027828
21-30 Apr 1982,13.74475
1-10 May 1982,19.63887
11-20 May 1982,8.769893
21-31 May 1982,8.949374
1-10 Jun 1982,20.83947
11-20 Jun 1982,26.93659
21-30 Jun 1982,23.81633
1-10 Jul 1982,52.21858
11-20 Jul 1982,45.06523
1-10 Aug 1982,98.48828
11-20 Aug 1982,85.28712
21-31 Aug 1982,90.69958
1-10 Sep 1982,27.97919
11-20 Sep 1982,10.58964
21-30 Sep 1982,15.54773
1-10 Oct 1982,15.25929
11-20 Oct 1982,21.59175
21-31 Oct 1982,5.456048
1-10 Nov 1982,2.71445
11-20 Nov 1982,8.021827
21-30 Nov 1982,7.302806
1-10 Dec 1982,2.429321
11-20 Dec 1982,2.12375
21-31 Dec 1982,2.608569
1-10 Jan 1983,1.3675
11-20 Jan 1983,1.34516
21-31 Jan 1983,2.096819
1-10 Feb 1983,3.497324
11-20 Feb 1983,3.931413
21-28 Feb 1983,2.733014
1-10 Mar 1983,4.854249
11-20 Mar 1983,4.382636
21-31 Mar 1983,5.125961
1-10 Apr 1983,7.045846
11-20 Apr 1983,7.247667
21-30 Apr 1983,10.53706
1-10 May 1983,12.08548
11-20 May 1983,21.54858
21-31 May 1983,16.66036
1-10 Jun 1983,27.86611
11-20 Jun 1983,29.89754
21-30 Jun 1983,23.81633
1-10 Jul 1983,52.21858
11-20 Jul 1983,54.549
21-31 Jul 1983,104.2797
1-10 Aug 1983,75.55491
11-20 Aug 1983,73.36446
21-31 Aug 1983,88.4205
1-10 Sep 1983,7.95013
11-20 Sep 1983,11.61503
21-30 Sep 1983,9.522848
1-10 Oct 1983,7.459407
11-20 Oct 1983,6.322367
21-31 Oct 1983,5.456048
1-10 Nov 1983,2.71445
11-20 Nov 1983,3.452211
21-30 Nov 1983,2.949659
1-10 Dec 1983,2.417079
11-20 Dec 1983,2.35623
21-31 Dec 1983,2.608569
1-10 Jan 1984,1.536166
11-20 Jan 1984,1.337587
21-31 Jan 1984,2.113397
1-10 Feb 1984,3.13992
11-20 Feb 1984,3.484251
21-29 Feb 1984,3.86077
1-10 Mar 1984,12.16893
11-20 Mar 1984,4.382636
21-31 Mar 1984,5.125961
1-10 Apr 1984,6.862471
11-20 Apr 1984,4.923391
21-30 Apr 1984,5.111319
1-10 May 1984,9.516172
11-20 May 1984,32.52581
21-31 May 1984,63.71671
1-10 Jun 1984,34.63103
11-20 Jun 1984,19.17104
21-30 Jun 1984,48.25932
1-10 Jul 1984,74.19231
11-20 Jul 1984,55.05512
21-31 Jul 1984,87.48982
1-10 Aug 1984,80.33261
11-20 Aug 1984,99.25702
21-31 Aug 1984,70.06889
1-10 Sep 1984,34.55142
11-20 Sep 1984,30.39684
21-30 Sep 1984,19.76515
1-10 Oct 1984,5.365534
11-20 Oct 1984,6.262172
21-31 Oct 1984,5.456048
1-10 Nov 1984,2.687424
11-20 Nov 1984,2.658634
21-30 Nov 1984,2.870297
1-10 Dec 1984,2.41616
11-20 Dec 1984,2.368506
21-31 Dec 1984,2.608569
1-10 Jan 1985,1.545335
11-20 Jan 1985,1.35267
21-31 Jan 1985,2.113397
1-10 Feb 1985,3.497324
11-20 Feb 1985,3.899432
21-28 Feb 1985,2.601025
1-10 Mar 1985,12.35383
11-20 Mar 1985,4.382636
21-31 Mar 1985,10.76005
1-10 Apr 1985,12.88465
11-20 Apr 1985,20.11389
21-30 Apr 1985,20.66615
1-10 May 1985,19.32698
11-20 May 1985,15.22902
21-31 May 1985,24.7845
1-10 Jun 1985,20.83947
11-20 Jun 1985,28.60328
21-30 Jun 1985,23.81633
1-10 Jul 1985,71.42485
11-20 Jul 1985,92.72335
21-31 Jul 1985,96.25361
1-10 Aug 1985,68.64222
11-20 Aug 1985,68.38789
21-31 Aug 1985,95.14444
1-10 Sep 1985,41.49814
11-20 Sep 1985,7.336311
21-30 Sep 1985,6.164866
1-10 Oct 1985,14.71564
11-20 Oct 1985,6.322367
21-31 Oct 1985,5.456048
1-10 Nov 1985,2.71445
11-20 Nov 1985,2.632164
21-30 Nov 1985,2.620809
1-10 Dec 1985,2.429321
11-20 Dec 1985,2.368506
21-31 Dec 1985,2.608569
1-10 Jan 1986,1.545335
11-20 Jan 1986,1.34516
21-31 Jan 1986,2.096819
1-10 Feb 1986,3.497324
11-20 Feb 1986,3.931413
21-28 Feb 1986,2.605144
1-10 Mar 1986,4.854249
11-20 Mar 1986,2.818831
21-31 Mar 1986,5.125961
1-10 Apr 1986,4.621672
11-20 Apr 1986,8.35602
21-30 Apr 1986,7.48583
1-10 May 1986,8.323664
11-20 May 1986,8.769893
21-31 May 1986,10.93215
1-10 Jun 1986,20.83947
11-20 Jun 1986,88.66903
21-30 Jun 1986,49.44386
1-10 Jul 1986,100.6094
11-20 Jul 1986,62.77232
21-31 Jul 1986,131.3988
1-10 Aug 1986,102.4276
11-20 Aug 1986,64.16786
21-31 Aug 1986,87.07767
1-10 Sep 1986,42.00681
11-20 Sep 1986,19.56831
21-30 Sep 1986,20.03122
1-10 Oct 1986,7.459407
11-20 Oct 1986,5.715879
21-31 Oct 1986,10.07003
1-10 Nov 1986,3.292599
11-20 Nov 1986,2.584499
21-30 Nov 1986,2.949659
1-10 Dec 1986,2.429321
11-20 Dec 1986,2.100873
21-31 Dec 1986,2.608569
1-10 Jan 1987,1.537272
11-20 Jan 1987,1.35267
21-31 Jan 1987,2.088217
1-10 Feb 1987,3.497324
11-20 Feb 1987,3.756055
21-28 Feb 1987,2.70354
1-10 Mar 1987,11.48179
11-20 Mar 1987,4.390014
21-31 Mar 1987,5.125961
1-10 Apr 1987,6.856978
11-20 Apr 1987,7.247667
21-30 Apr 1987,5.336678
1-10 May 1987,8.493197
11-20 May 1987,40.99954
21-31 May 1987,44.03352
1-10 Jun 1987,41.15609
11-20 Jun 1987,37.46757
21-30 Jun 1987,17.54216
1-10 Jul 1987,52.97983
11-20 Jul 1987,62.32964
21-31 Jul 1987,74.23682
1-10 Aug 1987,82.81371
11-20 Aug 1987,110.4241
21-31 Aug 1987,77.33569
1-10 Sep 1987,12.40734
11-20 Sep 1987,5.72216
21-30 Sep 1987,9.735188
1-10 Oct 1987,14.71564
11-20 Oct 1987,6.262172
21-31 Oct 1987,14.84398
1-10 Nov 1987,2.845386
11-20 Nov 1987,2.658634
21-30 Nov 1987,2.949659
1-10 Dec 1987,2.429321
11-20 Dec 1987,2.368506
21-31 Dec 1987,2.592062
1-10 Jan 1988,1.283692
11-20 Jan 1988,1.252896
21-31 Jan 1988,2.113397
1-10 Feb 1988,3.497324
11-20 Feb 1988,6.628661
21-29 Feb 1988,2.828076
1-10 Mar 1988,4.854249
11-20 Mar 1988,4.390403
21-31 Mar 1988,5.125961
1-10 Apr 1988,9.853753
11-20 Apr 1988,10.43766
21-30 Apr 1988,7.48583
1-10 May 1988,8.323664
11-20 May 1988,8.769893
21-31 May 1988,10.93215
1-10 Jun 1988,41.91938
11-20 Jun 1988,21.26915
21-30 Jun 1988,23.81633
1-10 Jul 1988,109.9114
11-20 Jul 1988,206.8772
21-31 Jul 1988,237.82
1-10 Aug 1988,90.22823
11-20 Aug 1988,98.12637
21-31 Aug 1988,114.5109
1-10 Sep 1988,42.35791
11-20 Sep 1988,33.15334
21-30 Sep 1988,9.522848
1-10 Oct 1988,20.40776
11-20 Oct 1988,21.27559
21-31 Oct 1988,5.456048
1-10 Nov 1988,2.769289
11-20 Nov 1988,2.644649
21-30 Nov 1988,2.949659
1-10 Dec 1988,2.429321
11-20 Dec 1988,2.368506
21-31 Dec 1988,2.413352
1-10 Jan 1989,1.545335
11-20 Jan 1989,1.545849
21-31 Jan 1989,2.113397
1-10 Feb 1989,4.417574
11-20 Feb 1989,3.643727
21-28 Feb 1989,2.722887
1-10 Mar 1989,4.854249
11-20 Mar 1989,10.42801
21-31 Mar 1989,5.125961
1-10 Apr 1989,6.856978
11-20 Apr 1989,10.52388
21-30 Apr 1989,7.48583
1-10 May 1989,8.323664
11-20 May 1989,10.02355
21-31 May 1989,10.93215
1-10 Jun 1989,30.04599
11-20 Jun 1989,21.26915
21-30 Jun 1989,19.06659
1-10 Jul 1989,110.1717
11-20 Jul 1989,147.2733
21-31 Jul 1989,55.73119
1-10 Aug 1989,84.03636
11-20 Aug 1989,93.93391
21-31 Aug 1989,112.9532
1-10 Sep 1989,33.76204
11-20 Sep 1989,11.05036
21-30 Sep 1989,19.90494
1-10 Oct 1989,7.532726
11-20 Oct 1989,24.40285
21-31 Oct 1989,5.456048
1-10 Nov 1989,2.776266
11-20 Nov 1989,2.658634
21-30 Nov 1989,2.949659
1-10 Dec 1989,6.164768
