"","1","2","3"
"1983",39.1,25,75
"1984",62.4,50,75
"1985",42.9,42.9,75
"1986",66.3628571428572,50,75
"1987",60.6,50,75
"1988",43.1,33.9,75
"1989",53.1878571428571,46.4,75
"1990",18.9,43.9,75
"1991",50,50,75
"1992",29.9,42.6,75
"1993",36.3,20.6,70.6
"1994",66.2,50,75
"1995",54,36.2,67.3
"1996",60.7,35.7,75
"1997",75,50,75
"1998",42.5,50,75
"1999",25,50,75
"2000",59.2,50,75
"2001",58.9,50,75
"2002",58.4,50,75
"2003",46.3,50,75
"2004",43.1,50,75
"2005",64.4,50,75
"2006",32.7,50,75
"2007",75,50,75
"2008",75,50,75
"2009",75,50,75
"2010",69.8,50,75
"2011",63.7,50,75
"2012",51.3,50,75
"2013",47.8,50,75
"2014",36.8,47.8,75
"2015",68.3,50,75
"2016",61.3,49,75
"2017",37.4,50,75
"2018",75,50,75
"2019",75,50,75
