Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0.228970805555556,0,0.228970805555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.242949
2,0.476337222222222,0,0.476337222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.14814,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0.0714446486486486,0,0,0,0,0,0,0,2.643452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.24775,0,0
6,0.2734033,2.734033,0.56951912007722,0.396784471428571,0.2734033,0,0.2734033,7.10450339034749,0.2734033,0,0.2734033,4.5917443,6.6645853,248.1856,0.2734033,0.2734033,0.2734033,0,0.2734033,0.2734033,0.2734033,0,0.2734033,0.2734033,0.2734033,0,0.2734033,0.2734033,0.2734033,0,0.2734033,0.2734033,0.2734033,0,0.2734033,0.2734033,0.2734033
7,0,7.316617,0.784519914285714,0,20.7123099142857,0,0,0.316469108108108,0,0,0,0,0,3.65917,0,0.784519914285714,0,0,0,6.958357,0,0,0,0,0,0,0,0,0,0,0,22.973865,0,0,0,0,0
8,0,0,0.205142027027027,2.629806,1.20308454054054,0,47.61663,0,0,0,0,0,0,0,0,0.520837162162162,0,0,0,0,0,0,33.332698,0,0,0,0,0,13.078223,0,0,96.36937,0,0,0,0,27.1942
9,0.101361944444444,0,15.9984769166667,0,0,0.0264654297297297,0,0,0,0,28.8615699722222,0,8.563885,39.468141,0,20.50591,0,0,0,8.9946749,0,0,0,0,0,0,5.859719,0,0,0,0,0,0,0,0,3.64903,4.540928
10,1.32060738888889,0,6.85444181081081,0,23.78316,0,2.06074233708709,0.550831189189189,12.976801,0,0,0,1.23369447222222,4.175902,34.662208,0,0,25.279713,0,13.244036,0,5.450671,0,18.51288,0,42.51266,10.27387,3.448907,0,0.2527434,0,0,0,0,0,0,10.03867
11,4.87753,0,0,29.954,0,7.532123,0.601288361111111,0,4.628781,7.985745,0.0985727222222222,0,6.574779,0,17.0176,0.282661583333333,0,16.309515,0,0,0,0,1.11707047222222,6.13966,5.200879,12.593166,0,0,0,0.9905642,0,27.87501,0,0,0,0,11.675423
12,9.96523893258637,0,12.6132581865546,2.292024,1.20935855555556,0,4.75539238655462,13.749337,0,82.698638,28.262657,1.202817,0,40.684416,7.762033,7.304511,0,20.880213,0,0,0,20.11078,9.097391,0,1.875583,20.590086,7.31248,21.35558,0,0,14.07602,34.409061,0,0,22.151855,0,0
13,3.484162,0,15.3867675611111,1.88307011111111,7.993567,0,0,0,58.30393,37.65807,0,21.220484,16.687214,16.434346,6.5377942,0,0,19.687016,8.64053,0,0,0,13.63509,4.244163,29.59332,48.246195,0,73.887242,11.07295,18.795062,0,36.668373,54.552406,78.043501,48.234776,11.507991,4.151463
14,29.226633,14.656198,17.8319680285714,5.36414608412699,113.586489,0,23.3948694444444,0,14.100719,3.990372,27.235076,25.417007,0,60.934887,110.185429,35.075628,0,0,0,6.687625,0,0,0,0,0,63.988424,0,0,51.192334,0,40.073568,61.104222,0,55.870953,81.987673,0,0
15,16.60918,27.44397,11.650133,2.14318557142857,99.045715,0,7.33679363888889,0,5.711221,0,10.084856,0,23.721618,51.008591,36.810545,32.6594105714286,0,0,10.7688,0,10.09388,0,14.520468,44.220162,17.022217,7.04146,0,0,66.643145,5.636845,20.61863,80.305237,88.918239,19.919927,18.802616,24.104743,36.462697
